time,raw_value,voltage_calc,voltage_default
4.813,32823.69545348157,0.0085,32789.7583
4.814,32824.71444936175,0.0087,32790.7966
4.815,32825.73344524194,0.0088,32791.8350
4.816,32823.69545348157,0.0085,32789.7583
4.817,32824.71444936175,0.0087,32790.7966
4.818,32826.752441122124,0.0090,32792.8733
4.819,32825.73344524194,0.0088,32791.8350
4.820,32826.752441122124,0.0090,32792.8733
4.821,32824.71444936175,0.0087,32790.7966
4.822,32826.752441122124,0.0090,32792.8733
4.823,32823.69545348157,0.0085,32789.7583
4.824,32823.69545348157,0.0085,32789.7583
4.825,32823.69545348157,0.0085,32789.7583
4.826,32823.69545348157,0.0085,32789.7583
4.827,32825.73344524194,0.0088,32791.8350
4.828,32823.69545348157,0.0085,32789.7583
4.829,32825.73344524194,0.0088,32791.8350
4.830,32825.73344524194,0.0088,32791.8350
4.831,32824.71444936175,0.0087,32790.7966
4.832,32824.71444936175,0.0087,32790.7966
4.833,32822.67645760138,0.0083,32788.7199
4.834,32824.71444936175,0.0087,32790.7966
4.835,32825.73344524194,0.0088,32791.8350
4.836,32825.73344524194,0.0088,32791.8350
4.837,32824.71444936175,0.0087,32790.7966
4.838,32824.71444936175,0.0087,32790.7966
4.839,32824.71444936175,0.0087,32790.7966
4.840,32824.71444936175,0.0087,32790.7966
4.841,32823.69545348157,0.0085,32789.7583
4.842,32823.69545348157,0.0085,32789.7583
4.843,32822.67645760138,0.0083,32788.7199
4.844,32822.67645760138,0.0083,32788.7199
4.845,32823.69545348157,0.0085,32789.7583
4.846,32824.71444936175,0.0087,32790.7966
4.847,32822.67645760138,0.0083,32788.7199
4.848,32824.71444936175,0.0087,32790.7966
4.849,32823.69545348157,0.0085,32789.7583
4.850,32822.67645760138,0.0083,32788.7199
4.851,32825.73344524194,0.0088,32791.8350
4.852,32822.67645760138,0.0083,32788.7199
4.853,32824.71444936175,0.0087,32790.7966
4.854,32824.71444936175,0.0087,32790.7966
4.855,32825.73344524194,0.0088,32791.8350
4.856,32825.73344524194,0.0088,32791.8350
4.857,32822.67645760138,0.0083,32788.7199
4.858,32823.69545348157,0.0085,32789.7583
4.859,32823.69545348157,0.0085,32789.7583
4.860,32825.73344524194,0.0088,32791.8350
4.861,32823.69545348157,0.0085,32789.7583
4.862,32823.69545348157,0.0085,32789.7583
4.863,32822.67645760138,0.0083,32788.7199
4.864,32826.752441122124,0.0090,32792.8733
4.865,32822.67645760138,0.0083,32788.7199
4.866,32821.657461721195,0.0082,32787.6816
4.867,32823.69545348157,0.0085,32789.7583
4.868,32825.73344524194,0.0088,32791.8350
4.869,32822.67645760138,0.0083,32788.7199
4.870,32824.71444936175,0.0087,32790.7966
4.871,32822.67645760138,0.0083,32788.7199
4.872,32823.69545348157,0.0085,32789.7583
4.873,32824.71444936175,0.0087,32790.7966
4.874,32824.71444936175,0.0087,32790.7966
4.875,32823.69545348157,0.0085,32789.7583
4.876,32822.67645760138,0.0083,32788.7199
4.877,32822.67645760138,0.0083,32788.7199
4.878,32824.71444936175,0.0087,32790.7966
4.879,32823.69545348157,0.0085,32789.7583
4.880,32825.73344524194,0.0088,32791.8350
4.881,32822.67645760138,0.0083,32788.7199
4.882,32824.71444936175,0.0087,32790.7966
4.883,32822.67645760138,0.0083,32788.7199
4.884,32823.69545348157,0.0085,32789.7583
4.885,32824.71444936175,0.0087,32790.7966
4.886,32823.69545348157,0.0085,32789.7583
4.887,32823.69545348157,0.0085,32789.7583
4.888,32825.73344524194,0.0088,32791.8350
4.889,32824.71444936175,0.0087,32790.7966
4.890,32823.69545348157,0.0085,32789.7583
4.891,32825.73344524194,0.0088,32791.8350
4.892,32823.69545348157,0.0085,32789.7583
4.893,32822.67645760138,0.0083,32788.7199
4.894,32823.69545348157,0.0085,32789.7583
4.895,32824.71444936175,0.0087,32790.7966
4.896,32825.73344524194,0.0088,32791.8350
4.897,32822.67645760138,0.0083,32788.7199
4.898,32825.73344524194,0.0088,32791.8350
4.899,32824.71444936175,0.0087,32790.7966
4.900,32825.73344524194,0.0088,32791.8350
4.901,32824.71444936175,0.0087,32790.7966
4.902,32825.73344524194,0.0088,32791.8350
4.903,32827.77143700231,0.0091,32793.9117
4.904,32825.73344524194,0.0088,32791.8350
4.905,32824.71444936175,0.0087,32790.7966
4.906,32821.657461721195,0.0082,32787.6816
4.907,32824.71444936175,0.0087,32790.7966
4.908,32827.77143700231,0.0091,32793.9117
4.909,32825.73344524194,0.0088,32791.8350
4.910,32825.73344524194,0.0088,32791.8350
4.911,32822.67645760138,0.0083,32788.7199
4.912,32822.67645760138,0.0083,32788.7199
4.913,32822.67645760138,0.0083,32788.7199
4.914,32822.67645760138,0.0083,32788.7199
4.915,32825.73344524194,0.0088,32791.8350
4.916,32823.69545348157,0.0085,32789.7583
4.917,32823.69545348157,0.0085,32789.7583
4.918,32824.71444936175,0.0087,32790.7966
4.919,32824.71444936175,0.0087,32790.7966
4.920,32822.67645760138,0.0083,32788.7199
4.921,32825.73344524194,0.0088,32791.8350
4.922,32824.71444936175,0.0087,32790.7966
4.923,32822.67645760138,0.0083,32788.7199
4.924,32822.67645760138,0.0083,32788.7199
4.925,32824.71444936175,0.0087,32790.7966
4.926,32824.71444936175,0.0087,32790.7966
4.927,32826.752441122124,0.0090,32792.8733
4.928,32821.657461721195,0.0082,32787.6816
4.929,32822.67645760138,0.0083,32788.7199
4.930,32825.73344524194,0.0088,32791.8350
4.931,32825.73344524194,0.0088,32791.8350
4.932,32824.71444936175,0.0087,32790.7966
4.933,32822.67645760138,0.0083,32788.7199
4.934,32827.77143700231,0.0091,32793.9117
4.935,32826.752441122124,0.0090,32792.8733
4.936,32825.73344524194,0.0088,32791.8350
4.937,32825.73344524194,0.0088,32791.8350
4.938,32822.67645760138,0.0083,32788.7199
4.939,32823.69545348157,0.0085,32789.7583
4.940,32822.67645760138,0.0083,32788.7199
4.941,32823.69545348157,0.0085,32789.7583
4.942,32824.71444936175,0.0087,32790.7966
4.943,32825.73344524194,0.0088,32791.8350
4.944,32826.752441122124,0.0090,32792.8733
4.945,32825.73344524194,0.0088,32791.8350
4.946,32826.752441122124,0.0090,32792.8733
4.947,32825.73344524194,0.0088,32791.8350
4.948,32824.71444936175,0.0087,32790.7966
4.949,32825.73344524194,0.0088,32791.8350
4.950,32825.73344524194,0.0088,32791.8350
4.951,32825.73344524194,0.0088,32791.8350
4.952,32825.73344524194,0.0088,32791.8350
4.953,32824.71444936175,0.0087,32790.7966
4.954,32824.71444936175,0.0087,32790.7966
4.955,32826.752441122124,0.0090,32792.8733
4.956,32825.73344524194,0.0088,32791.8350
4.957,32824.71444936175,0.0087,32790.7966
4.958,32824.71444936175,0.0087,32790.7966
4.959,32822.67645760138,0.0083,32788.7199
4.960,32822.67645760138,0.0083,32788.7199
4.961,32825.73344524194,0.0088,32791.8350
4.962,32826.752441122124,0.0090,32792.8733
4.963,32825.73344524194,0.0088,32791.8350
4.964,32826.752441122124,0.0090,32792.8733
4.965,32823.69545348157,0.0085,32789.7583
4.966,32825.73344524194,0.0088,32791.8350
4.967,32826.752441122124,0.0090,32792.8733
4.968,32824.71444936175,0.0087,32790.7966
4.969,32825.73344524194,0.0088,32791.8350
4.970,32825.73344524194,0.0088,32791.8350
4.971,32825.73344524194,0.0088,32791.8350
4.972,32824.71444936175,0.0087,32790.7966
4.973,32824.71444936175,0.0087,32790.7966
4.974,32823.69545348157,0.0085,32789.7583
4.975,32825.73344524194,0.0088,32791.8350
4.976,32825.73344524194,0.0088,32791.8350
4.977,32825.73344524194,0.0088,32791.8350
4.978,32824.71444936175,0.0087,32790.7966
4.979,32825.73344524194,0.0088,32791.8350
4.980,32825.73344524194,0.0088,32791.8350
4.981,32822.67645760138,0.0083,32788.7199
4.982,32825.73344524194,0.0088,32791.8350
4.983,32824.71444936175,0.0087,32790.7966
4.984,32830.82842464286,0.0096,32797.0267
4.985,32943.9369673434,0.0268,32912.2839
4.986,33263.9016737215,0.0757,33238.3266
4.987,33648.063120551255,0.1343,33629.7855
4.988,34036.300550901746,0.1935,34025.3979
4.989,34422.49998949187,0.2525,34418.9335
4.990,34729.21774942756,0.2993,34731.4776
4.991,34899.39006141846,0.3252,34904.8825
4.992,34715.97080298516,0.2972,34717.9790
4.993,34438.80392357483,0.2549,34435.5471
4.994,34330.79036027522,0.2385,34325.4818
4.995,34492.810705224634,0.2632,34490.5798
4.996,34892.25709025717,0.3241,34897.6140
4.997,35847.056229990536,0.4698,35870.5504
4.998,37415.29088959529,0.7091,37468.5751
4.999,39132.29894770706,0.9711,39218.1992
5.000,40767.78733540402,1.2207,40884.7552
5.001,42830.234996898515,1.5354,42986.3808
5.002,45526.49809586809,1.9468,45733.8618
5.003,48097.424701574906,2.3391,48353.6254
5.004,49258.06100910565,2.5162,49536.3091
5.005,48958.47622033126,2.4705,49231.0334
5.006,48194.22931019249,2.3539,48452.2689
5.007,47717.33923826589,2.2811,47966.3199
5.008,47466.666251740375,2.2428,47710.8852
5.009,47331.13979967577,2.2222,47572.7843
5.010,47236.37318281856,2.2077,47476.2175
5.011,46480.27823972127,2.0923,46705.7599
5.012,45129.08970259593,1.8862,45328.9043
5.013,43818.66100067799,1.6862,43993.5829
5.014,42942.32454371887,1.5525,43100.5996
5.015,42299.338143322115,1.4544,42445.3991
5.016,41518.78729910039,1.3353,41650.0210
5.017,40750.46440544088,1.2180,40867.1032
5.018,40088.11708332061,1.1170,40192.1740
5.019,39552.125250343284,1.0352,39646.0005
5.020,39111.91903010336,0.9680,39197.4322
5.021,38689.03573982657,0.9035,38766.5158
5.022,38275.32341247145,0.8404,38344.9447
5.023,37868.744056277625,0.7783,37930.6420
5.024,37530.437424056196,0.7267,37585.9089
5.025,37264.47949932791,0.6861,37314.8989
5.026,37036.22442216646,0.6513,37082.3079
5.027,36690.78481878374,0.5986,36730.3064
5.028,36286.24345435028,0.5368,36318.0804
5.029,35973.41171913348,0.4891,35999.3062
5.030,35853.17020527164,0.4708,35876.7805
5.031,35774.707522497396,0.4588,35796.8274
5.032,35653.44701275538,0.4403,35673.2634
5.033,35549.509432976505,0.4244,35567.3515
5.034,35555.62340825762,0.4254,35573.5816
5.035,35550.52842885669,0.4246,35568.3898
5.036,35399.71703858931,0.4016,35414.7136
5.037,35185.727903750456,0.3689,35196.6596
5.038,35008.42262059826,0.3419,35015.9862
5.039,34917.731987261795,0.3280,34923.5729
5.040,34915.693995501424,0.3277,34921.4962
5.041,34955.43483482864,0.3338,34961.9919
5.042,34981.92872771345,0.3378,34988.9891
5.043,34949.32085954753,0.3328,34955.7618
5.044,34898.371065538275,0.3251,34903.8442
5.045,34821.9463745244,0.3134,34825.9677
5.046,34738.38871234923,0.3007,34740.8228
5.047,34653.81205429387,0.2878,34654.6395
5.048,34628.33715728924,0.2839,34628.6807
5.049,34632.413140809986,0.2845,34632.8341
5.050,34639.54611197128,0.2856,34640.1026
5.051,34634.45113257036,0.2848,34634.9108
5.052,34639.54611197128,0.2856,34640.1026
5.053,34629.35615316943,0.2840,34629.7191
5.054,34605.91924792517,0.2804,34605.8370
5.055,34570.2543921187,0.2750,34569.4946
5.056,34545.79849099426,0.2713,34544.5742
5.057,34528.47556103111,0.2686,34526.9222
5.058,34525.41857339056,0.2682,34523.8071
5.059,34525.41857339056,0.2682,34523.8071
5.060,34522.361585750004,0.2677,34520.6920
5.061,34529.4945569113,0.2688,34527.9605
5.062,34539.68451571315,0.2703,34538.3440
5.063,34558.02644155648,0.2731,34557.0344
5.064,34567.197404478145,0.2745,34566.3796
5.065,34562.10242507722,0.2738,34561.1878
5.066,34563.1214209574,0.2739,34562.2262
5.067,34558.02644155648,0.2731,34557.0344
5.068,34552.93146215555,0.2724,34551.8426
5.069,34546.817486874446,0.2714,34545.6125
5.070,34548.85547863481,0.2717,34547.6892
5.071,34561.08342919703,0.2736,34560.1494
5.072,34582.482342680916,0.2769,34581.9549
5.073,34613.05221908647,0.2815,34613.1054
5.074,34640.565107851464,0.2857,34641.1410
5.075,34652.793058413685,0.2876,34653.6012
5.076,34651.7740625335,0.2874,34652.5628
5.077,34641.58410373165,0.2859,34642.1793
5.078,34632.413140809986,0.2845,34632.8341
5.079,34639.54611197128,0.2856,34640.1026
5.080,34661.96402133535,0.2890,34662.9464
5.081,34689.47691010035,0.2932,34690.9819
5.082,34715.97080298516,0.2972,34717.9790
5.083,34733.2937329483,0.2999,34735.6310
5.084,34747.559675270895,0.3021,34750.1680
5.085,34755.71164231237,0.3033,34758.4748
5.086,34760.8066217133,0.3041,34763.6666
5.087,34769.977584634966,0.3055,34773.0117
5.088,34787.30051459811,0.3081,34790.6637
5.089,34805.64244044144,0.3109,34809.3541
5.090,34827.04135392533,0.3142,34831.1595
5.091,34835.193320966806,0.3154,34839.4663
5.092,34846.40227564884,0.3171,34850.8882
5.093,34850.478259169584,0.3178,34855.0416
5.094,34860.66821797143,0.3193,34865.4251
5.095,34867.801189132726,0.3204,34872.6936
5.096,34881.04813557513,0.3224,34886.1922
5.097,34895.314077897725,0.3246,34900.7291
5.098,34906.52303257976,0.3263,34912.1510
5.099,34920.788974902345,0.3285,34926.6879
5.100,34929.95993782402,0.3299,34936.0331
5.101,34940.149896625866,0.3314,34946.4166
5.102,34945.24487602679,0.3322,34951.6084
5.103,34951.3588513079,0.3332,34957.8385
5.104,34954.41583894845,0.3336,34960.9536
5.105,34959.51081834938,0.3344,34966.1453
5.106,34965.624793630486,0.3353,34972.3754
5.107,34967.66278539086,0.3356,34974.4521
5.108,34972.757764791786,0.3364,34979.6439
5.109,34974.79575655216,0.3367,34981.7206
5.110,34982.947723593636,0.3380,34990.0274
5.111,34992.1186865153,0.3394,34999.3726
5.112,35000.27065355678,0.3406,35007.6794
5.113,35003.327641197335,0.3411,35010.7945
5.114,35004.34663707752,0.3412,35011.8328
5.115,35000.27065355678,0.3406,35007.6794
5.116,35000.27065355678,0.3406,35007.6794
5.117,34999.25165767659,0.3405,35006.6411
5.118,35003.327641197335,0.3411,35010.7945
5.119,35007.40362471808,0.3417,35014.9479
5.120,35007.40362471808,0.3417,35014.9479
5.121,35005.365632957706,0.3414,35012.8712
5.122,35003.327641197335,0.3411,35010.7945
5.123,34996.19467003604,0.3400,35003.5260
5.124,34988.04270299456,0.3388,34995.2192
5.125,34984.98571535401,0.3383,34992.1041
5.126,34977.85274419271,0.3372,34984.8357
5.127,34968.68178127104,0.3358,34975.4905
5.128,34966.64378951067,0.3355,34973.4138
5.129,34956.45383070882,0.3339,34963.0303
5.130,34948.301863667344,0.3327,34954.7234
5.131,34935.05491722494,0.3307,34941.2249
5.132,34930.978933704195,0.3300,34937.0714
5.133,34920.788974902345,0.3285,34926.6879
5.134,34907.542028459946,0.3265,34913.1893
5.135,34895.314077897725,0.3246,34900.7291
5.136,34879.01014381476,0.3221,34884.1155
5.137,34872.896168533654,0.3212,34877.8853
5.138,34867.801189132726,0.3204,34872.6936
5.139,34861.68721385162,0.3195,34866.4635
5.140,34851.49725504977,0.3179,34856.0799
5.141,34842.3262921281,0.3165,34846.7348
5.142,34828.06034980551,0.3143,34832.1978
5.143,34817.870391003664,0.3128,34821.8143
5.144,34810.737419842364,0.3117,34814.5458
5.145,34802.585452800886,0.3105,34806.2390
5.146,34793.41448987922,0.3091,34796.8938
5.147,34786.28151871792,0.3080,34789.6254
5.148,34776.09155991607,0.3064,34779.2418
5.149,34767.939592874594,0.3052,34770.9350
5.150,34755.71164231237,0.3033,34758.4748
5.151,34747.559675270895,0.3021,34750.1680
5.152,34743.48369175015,0.3014,34746.0146
5.153,34738.38871234923,0.3007,34740.8228
5.154,34735.331724708674,0.3002,34737.7077
5.155,34729.21774942756,0.2993,34731.4776
5.156,34723.10377414645,0.2983,34725.2475
5.157,34719.02779062571,0.2977,34721.0941
5.158,34713.93281122479,0.2969,34715.9023
5.159,34707.818835943675,0.2960,34709.6722
5.160,34706.79984006349,0.2958,34708.6339
5.161,34704.761848303126,0.2955,34706.5572
5.162,34703.74285242294,0.2954,34705.5188
5.163,34703.74285242294,0.2954,34705.5188
5.164,34701.70486066257,0.2951,34703.4421
5.165,34703.74285242294,0.2954,34705.5188
5.166,34708.83783182386,0.2961,34710.7106
5.167,34715.97080298516,0.2972,34717.9790
5.168,34720.046786505896,0.2979,34722.1325
5.169,34729.21774942756,0.2993,34731.4776
5.170,34737.369716469046,0.3005,34739.7844
5.171,34748.57867115108,0.3022,34751.2063
5.172,34756.73063819256,0.3035,34759.5131
5.173,34773.03457227552,0.3059,34776.1268
5.174,34789.33850635848,0.3084,34792.7404
5.175,34807.68043220181,0.3112,34811.4308
5.176,34826.02235804514,0.3140,34830.1211
5.177,34843.345288008284,0.3167,34847.7731
5.178,34860.66821797143,0.3193,34865.4251
5.179,34883.086127335504,0.3227,34888.2689
5.180,34908.561024340124,0.3266,34914.2277
5.181,34931.99792958438,0.3302,34938.1098
5.182,34959.51081834938,0.3344,34966.1453
5.183,34988.04270299456,0.3388,34995.2192
5.184,35014.53659587937,0.3428,35022.2164
5.185,35044.08747640473,0.3473,35052.3286
5.186,35071.60036516973,0.3515,35080.3641
5.187,35105.22722921584,0.3566,35114.6297
5.188,35138.85409326194,0.3618,35148.8954
5.189,35175.537944948606,0.3674,35186.2761
5.190,35215.27878427582,0.3734,35226.7718
5.191,35254.00062772285,0.3793,35266.2292
5.192,35295.77945881044,0.3857,35308.8017
5.193,35338.57728577821,0.3922,35352.4125
5.194,35383.41310450635,0.3991,35398.1000
5.195,35431.305910875046,0.4064,35446.9026
5.196,35480.21771312393,0.4139,35496.7435
5.197,35533.20549889355,0.4219,35550.7378
5.198,35588.23127642354,0.4303,35606.8089
5.199,35643.25705395353,0.4387,35662.8799
5.200,35700.32082324389,0.4474,35721.0277
5.201,35759.422584294625,0.4565,35781.2521
5.202,35829.733300027394,0.4672,35852.8984
5.203,35900.044015760155,0.4779,35924.5448
5.204,35967.29774385237,0.4882,35993.0760
5.205,36033.53247606439,0.4983,36060.5690
5.206,36098.74821239624,0.5082,36127.0235
5.207,36167.02093636864,0.5186,36196.5932
5.208,36238.350647981584,0.5295,36269.2778
5.209,36306.62337195398,0.5400,36338.8475
5.210,36387.1240464886,0.5522,36420.8773
5.211,36471.70070454395,0.5651,36507.0606
5.212,36556.277362599314,0.5780,36593.2438
5.213,36630.66406185282,0.5894,36669.0436
5.214,36696.898794064844,0.5995,36736.5365
5.215,36756.00055511558,0.6085,36796.7610
5.216,36808.9883408852,0.6166,36850.7553
5.217,36850.76717197279,0.6230,36893.3277
5.218,36892.54600306037,0.6294,36935.9002
5.219,36920.05889182537,0.6336,36963.9357
5.220,36944.514792949805,0.6373,36988.8562
5.221,36965.91370643369,0.6406,37010.6616
5.222,36980.17964875628,0.6427,37025.1985
5.223,36984.255632277025,0.6433,37029.3519
5.224,36986.2936240374,0.6437,37031.4286
5.225,36978.14165699591,0.6424,37023.1218
5.226,36967.95169819406,0.6409,37012.7383
5.227,36952.66675999129,0.6385,36997.1630
5.228,36934.324834147956,0.6357,36978.4727
5.229,36912.92592066407,0.6325,36956.6673
5.230,36885.41303189908,0.6283,36928.6317
5.231,36857.90014313408,0.6241,36900.5962
5.232,36826.311270848346,0.6192,36868.4073
5.233,36796.76039032298,0.6147,36838.2951
5.234,36762.11453039669,0.6095,36802.9911
5.235,36725.43067871003,0.6039,36765.6104
5.236,36689.76582290355,0.5984,36729.2680
5.237,36653.08197121689,0.5928,36691.8873
5.238,36616.39811953023,0.5872,36654.5066
5.239,36580.733263723756,0.5818,36618.1643
5.240,36540.992424396536,0.5757,36577.6686
5.241,36505.32756859006,0.5703,36541.3262
5.242,36464.56773338266,0.5641,36499.7921
5.243,36430.940869336555,0.5589,36465.5265
5.244,36400.370992931006,0.5543,36434.3759
5.245,36364.70613712453,0.5488,36398.0336
5.246,36331.07927307842,0.5437,36363.7679
5.247,36297.45240903232,0.5386,36329.5023
5.248,36270.958516147504,0.5345,36302.5051
5.249,36247.52161090325,0.5309,36278.6230
5.250,36221.02771801844,0.5269,36251.6258
5.251,36197.590812774186,0.5233,36227.7437
5.252,36173.134911649744,0.5196,36202.8233
5.253,36148.6790105253,0.5159,36177.9028
5.254,36131.35608056216,0.5132,36160.2508
5.255,36109.957167078275,0.5099,36138.4454
5.256,36096.71022063587,0.5079,36124.9468
5.257,36079.38729067272,0.5053,36107.2948
5.258,36069.19733187087,0.5037,36096.9113
5.259,36057.988377188834,0.5020,36085.4894
5.260,36051.87440190773,0.5011,36079.2593
5.261,36043.72243486625,0.4998,36070.9525
5.262,36036.58946370495,0.4987,36063.6840
5.263,36036.58946370495,0.4987,36063.6840
5.264,36035.570467824764,0.4986,36062.6457
5.265,36033.53247606439,0.4983,36060.5690
5.266,36035.570467824764,0.4986,36062.6457
5.267,36036.58946370495,0.4987,36063.6840
5.268,36037.608459585135,0.4989,36064.7224
5.269,36042.703438986064,0.4997,36069.9141
5.270,36045.76042662661,0.5001,36073.0292
5.271,36049.836410147356,0.5008,36077.1826
5.272,36055.95038542846,0.5017,36083.4127
5.273,36061.04536482939,0.5025,36088.6045
5.274,36066.14034423032,0.5033,36093.7962
5.275,36075.311307151984,0.5047,36103.1414
5.276,36081.42528243309,0.5056,36109.3715
5.277,36087.539257714205,0.5065,36115.6016
5.278,36095.69122475568,0.5078,36123.9085
5.279,36100.786204156604,0.5085,36129.1002
5.280,36108.93817119809,0.5098,36137.4071
5.281,36114.03315059901,0.5106,36142.5988
5.282,36124.22310940086,0.5121,36152.9823
5.283,36129.31808880179,0.5129,36158.1741
5.284,36136.45105996308,0.5140,36165.4426
5.285,36142.565035244195,0.5149,36171.6727
5.286,36148.6790105253,0.5159,36177.9028
5.287,36150.71700228567,0.5162,36179.9795
5.288,36154.792985806416,0.5168,36184.1329
5.289,36159.88796520734,0.5176,36189.3247
5.290,36161.92595696771,0.5179,36191.4014
5.291,36164.982944608266,0.5183,36194.5164
5.292,36167.02093636864,0.5186,36196.5932
5.293,36167.02093636864,0.5186,36196.5932
5.294,36169.058928129,0.5190,36198.6699
5.295,36169.058928129,0.5190,36198.6699
5.296,36170.07792400919,0.5191,36199.7082
5.297,36169.058928129,0.5190,36198.6699
5.298,36169.058928129,0.5190,36198.6699
5.299,36170.07792400919,0.5191,36199.7082
5.300,36167.02093636864,0.5186,36196.5932
5.301,36170.07792400919,0.5191,36199.7082
5.302,36167.02093636864,0.5186,36196.5932
5.303,36163.96394872808,0.5182,36193.4781
5.304,36162.944952847894,0.5180,36192.4397
5.305,36160.90696108752,0.5177,36190.3630
5.306,36160.90696108752,0.5177,36190.3630
5.307,36160.90696108752,0.5177,36190.3630
5.308,36158.86896932715,0.5174,36188.2863
5.309,36158.86896932715,0.5174,36188.2863
5.310,36157.849973446966,0.5173,36187.2480
5.311,36158.86896932715,0.5174,36188.2863
5.312,36159.88796520734,0.5176,36189.3247
5.313,36158.86896932715,0.5174,36188.2863
5.314,36160.90696108752,0.5177,36190.3630
5.315,36160.90696108752,0.5177,36190.3630
5.316,36163.96394872808,0.5182,36193.4781
5.317,36168.039932248816,0.5188,36197.6315
5.318,36170.07792400919,0.5191,36199.7082
5.319,36172.11591576956,0.5194,36201.7849
5.320,36173.134911649744,0.5196,36202.8233
5.321,36175.172903410115,0.5199,36204.9000
5.322,36178.22989105067,0.5204,36208.0150
5.323,36184.34386633178,0.5213,36214.2451
5.324,36187.400853972336,0.5218,36217.3602
5.325,36187.400853972336,0.5218,36217.3602
5.326,36192.49583337326,0.5225,36222.5520
5.327,36195.552821013815,0.5230,36225.6670
5.328,36199.62880453456,0.5236,36229.8204
5.329,36199.62880453456,0.5236,36229.8204
5.330,36203.70478805529,0.5242,36233.9738
5.331,36205.742779815664,0.5246,36236.0505
5.332,36209.81876333641,0.5252,36240.2040
5.333,36210.83775921659,0.5253,36241.2423
5.334,36211.85675509678,0.5255,36242.2807
5.335,36210.83775921659,0.5253,36241.2423
5.336,36209.81876333641,0.5252,36240.2040
5.337,36210.83775921659,0.5253,36241.2423
5.338,36211.85675509678,0.5255,36242.2807
5.339,36212.87575097696,0.5256,36243.3190
5.340,36210.83775921659,0.5253,36241.2423
5.341,36210.83775921659,0.5253,36241.2423
5.342,36207.780771576035,0.5249,36238.1273
5.343,36205.742779815664,0.5246,36236.0505
5.344,36203.70478805529,0.5242,36233.9738
5.345,36200.64780041474,0.5238,36230.8588
5.346,36198.60980865437,0.5235,36228.7821
5.347,36195.552821013815,0.5230,36225.6670
5.348,36191.47683749307,0.5224,36221.5136
5.349,36185.362862211965,0.5214,36215.2835
5.350,36183.32487045159,0.5211,36213.2068
5.351,36179.24888693085,0.5205,36209.0534
5.352,36174.15390752993,0.5197,36203.8616
5.353,36169.058928129,0.5190,36198.6699
5.354,36166.00194048845,0.5185,36195.5548
5.355,36156.83097756678,0.5171,36186.2096
5.356,36153.77398992623,0.5166,36183.0946
5.357,36150.71700228567,0.5162,36179.9795
5.358,36147.66001464512,0.5157,36176.8645
5.359,36144.60302700457,0.5152,36173.7494
5.360,36140.527043483824,0.5146,36169.5960
5.361,36136.45105996308,0.5140,36165.4426
5.362,36134.41306820271,0.5137,36163.3659
5.363,36131.35608056216,0.5132,36160.2508
5.364,36127.28009704142,0.5126,36156.0974
5.365,36124.22310940086,0.5121,36152.9823
5.366,36125.242105281046,0.5123,36154.0207
5.367,36121.16612176031,0.5117,36149.8673
5.368,36118.10913411975,0.5112,36146.7522
5.369,36118.10913411975,0.5112,36146.7522
5.370,36116.07114235938,0.5109,36144.6755
5.371,36111.99515883864,0.5103,36140.5221
5.372,36110.97616295846,0.5101,36139.4838
5.373,36111.99515883864,0.5103,36140.5221
5.374,36106.90017943772,0.5095,36135.3303
5.375,36106.90017943772,0.5095,36135.3303
5.376,36103.84319179716,0.5090,36132.2153
5.377,36103.84319179716,0.5090,36132.2153
5.378,36103.84319179716,0.5090,36132.2153
5.379,36100.786204156604,0.5085,36129.1002
5.380,36098.74821239624,0.5082,36127.0235
5.381,36096.71022063587,0.5079,36124.9468
5.382,36094.6722288755,0.5076,36122.8701
5.383,36091.61524123494,0.5071,36119.7551
5.384,36089.57724947457,0.5068,36117.6784
5.385,36088.55825359439,0.5067,36116.6400
5.386,36087.539257714205,0.5065,36115.6016
5.387,36087.539257714205,0.5065,36115.6016
5.388,36084.48227007365,0.5061,36112.4866
5.389,36084.48227007365,0.5061,36112.4866
5.390,36083.46327419346,0.5059,36111.4482
5.391,36085.50126595383,0.5062,36113.5249
5.392,36083.46327419346,0.5059,36111.4482
5.393,36085.50126595383,0.5062,36113.5249
5.394,36082.444278313276,0.5057,36110.4099
5.395,36084.48227007365,0.5061,36112.4866
5.396,36086.52026183402,0.5064,36114.5633
5.397,36088.55825359439,0.5067,36116.6400
5.398,36089.57724947457,0.5068,36117.6784
5.399,36090.596245354755,0.5070,36118.7167
5.400,36093.65323299531,0.5075,36121.8318
5.401,36095.69122475568,0.5078,36123.9085
5.402,36093.65323299531,0.5075,36121.8318
5.403,36096.71022063587,0.5079,36124.9468
5.404,36099.767208276426,0.5084,36128.0619
5.405,36101.80520003679,0.5087,36130.1386
5.406,36105.88118355753,0.5093,36134.2920
5.407,36104.86218767735,0.5092,36133.2536
5.408,36105.88118355753,0.5093,36134.2920
5.409,36107.919175317904,0.5096,36136.3687
5.410,36106.90017943772,0.5095,36135.3303
5.411,36108.93817119809,0.5098,36137.4071
5.412,36109.957167078275,0.5099,36138.4454
5.413,36108.93817119809,0.5098,36137.4071
5.414,36109.957167078275,0.5099,36138.4454
5.415,36109.957167078275,0.5099,36138.4454
5.416,36106.90017943772,0.5095,36135.3303
5.417,36107.919175317904,0.5096,36136.3687
5.418,36104.86218767735,0.5092,36133.2536
5.419,36104.86218767735,0.5092,36133.2536
5.420,36102.824195916975,0.5089,36131.1769
