time,raw_value,voltage_calc,voltage_default
1.504,32818.60047408064,0.0077,32784.5665
1.505,32819.619469960824,0.0079,32785.6048
1.506,32819.619469960824,0.0079,32785.6048
1.507,32819.619469960824,0.0079,32785.6048
1.508,32819.619469960824,0.0079,32785.6048
1.509,32820.63846584101,0.0080,32786.6432
1.510,32821.657461721195,0.0082,32787.6816
1.511,32821.657461721195,0.0082,32787.6816
1.512,32818.60047408064,0.0077,32784.5665
1.513,32818.60047408064,0.0077,32784.5665
1.514,32819.619469960824,0.0079,32785.6048
1.515,32822.67645760138,0.0083,32788.7199
1.516,32818.60047408064,0.0077,32784.5665
1.517,32818.60047408064,0.0077,32784.5665
1.518,32819.619469960824,0.0079,32785.6048
1.519,32818.60047408064,0.0077,32784.5665
1.520,32822.67645760138,0.0083,32788.7199
1.521,32822.67645760138,0.0083,32788.7199
1.522,32819.619469960824,0.0079,32785.6048
1.523,32818.60047408064,0.0077,32784.5665
1.524,32819.619469960824,0.0079,32785.6048
1.525,32819.619469960824,0.0079,32785.6048
1.526,32819.619469960824,0.0079,32785.6048
1.527,32820.63846584101,0.0080,32786.6432
1.528,32820.63846584101,0.0080,32786.6432
1.529,32822.67645760138,0.0083,32788.7199
1.530,32819.619469960824,0.0079,32785.6048
1.531,32820.63846584101,0.0080,32786.6432
1.532,32820.63846584101,0.0080,32786.6432
1.533,32818.60047408064,0.0077,32784.5665
1.534,32818.60047408064,0.0077,32784.5665
1.535,32819.619469960824,0.0079,32785.6048
1.536,32819.619469960824,0.0079,32785.6048
1.537,32818.60047408064,0.0077,32784.5665
1.538,32820.63846584101,0.0080,32786.6432
1.539,32817.58147820045,0.0076,32783.5281
1.540,32817.58147820045,0.0076,32783.5281
1.541,32817.58147820045,0.0076,32783.5281
1.542,32820.63846584101,0.0080,32786.6432
1.543,32818.60047408064,0.0077,32784.5665
1.544,32820.63846584101,0.0080,32786.6432
1.545,32819.619469960824,0.0079,32785.6048
1.546,32819.619469960824,0.0079,32785.6048
1.547,32819.619469960824,0.0079,32785.6048
1.548,32820.63846584101,0.0080,32786.6432
1.549,32819.619469960824,0.0079,32785.6048
1.550,32817.58147820045,0.0076,32783.5281
1.551,32819.619469960824,0.0079,32785.6048
1.552,32818.60047408064,0.0077,32784.5665
1.553,32818.60047408064,0.0077,32784.5665
1.554,32820.63846584101,0.0080,32786.6432
1.555,32819.619469960824,0.0079,32785.6048
1.556,32819.619469960824,0.0079,32785.6048
1.557,32819.619469960824,0.0079,32785.6048
1.558,32819.619469960824,0.0079,32785.6048
1.559,32821.657461721195,0.0082,32787.6816
1.560,32821.657461721195,0.0082,32787.6816
1.561,32821.657461721195,0.0082,32787.6816
1.562,32821.657461721195,0.0082,32787.6816
1.563,32818.60047408064,0.0077,32784.5665
1.564,32820.63846584101,0.0080,32786.6432
1.565,32818.60047408064,0.0077,32784.5665
1.566,32821.657461721195,0.0082,32787.6816
1.567,32818.60047408064,0.0077,32784.5665
1.568,32822.67645760138,0.0083,32788.7199
1.569,32819.619469960824,0.0079,32785.6048
1.570,32818.60047408064,0.0077,32784.5665
1.571,32818.60047408064,0.0077,32784.5665
1.572,32819.619469960824,0.0079,32785.6048
1.573,32819.619469960824,0.0079,32785.6048
1.574,32822.67645760138,0.0083,32788.7199
1.575,32819.619469960824,0.0079,32785.6048
1.576,32819.619469960824,0.0079,32785.6048
1.577,32818.60047408064,0.0077,32784.5665
1.578,32817.58147820045,0.0076,32783.5281
1.579,32819.619469960824,0.0079,32785.6048
1.580,32819.619469960824,0.0079,32785.6048
1.581,32819.619469960824,0.0079,32785.6048
1.582,32819.619469960824,0.0079,32785.6048
1.583,32817.58147820045,0.0076,32783.5281
1.584,32820.63846584101,0.0080,32786.6432
1.585,32819.619469960824,0.0079,32785.6048
1.586,32818.60047408064,0.0077,32784.5665
1.587,32820.63846584101,0.0080,32786.6432
1.588,32820.63846584101,0.0080,32786.6432
1.589,32819.619469960824,0.0079,32785.6048
1.590,32819.619469960824,0.0079,32785.6048
1.591,32818.60047408064,0.0077,32784.5665
1.592,32818.60047408064,0.0077,32784.5665
1.593,32819.619469960824,0.0079,32785.6048
1.594,32821.657461721195,0.0082,32787.6816
1.595,32818.60047408064,0.0077,32784.5665
1.596,32819.619469960824,0.0079,32785.6048
1.597,32818.60047408064,0.0077,32784.5665
1.598,32818.60047408064,0.0077,32784.5665
1.599,32818.60047408064,0.0077,32784.5665
1.600,32816.562482320274,0.0074,32782.4898
1.601,32820.63846584101,0.0080,32786.6432
1.602,32819.619469960824,0.0079,32785.6048
1.603,32820.63846584101,0.0080,32786.6432
1.604,32820.63846584101,0.0080,32786.6432
1.605,32819.619469960824,0.0079,32785.6048
1.606,32820.63846584101,0.0080,32786.6432
1.607,32819.619469960824,0.0079,32785.6048
1.608,32816.562482320274,0.0074,32782.4898
1.609,32819.619469960824,0.0079,32785.6048
1.610,32821.657461721195,0.0082,32787.6816
1.611,32817.58147820045,0.0076,32783.5281
1.612,32819.619469960824,0.0079,32785.6048
1.613,32821.657461721195,0.0082,32787.6816
1.614,32820.63846584101,0.0080,32786.6432
1.615,32819.619469960824,0.0079,32785.6048
1.616,32820.63846584101,0.0080,32786.6432
1.617,32821.657461721195,0.0082,32787.6816
1.618,32818.60047408064,0.0077,32784.5665
1.619,32820.63846584101,0.0080,32786.6432
1.620,32820.63846584101,0.0080,32786.6432
1.621,32819.619469960824,0.0079,32785.6048
1.622,32819.619469960824,0.0079,32785.6048
1.623,32820.63846584101,0.0080,32786.6432
1.624,32818.60047408064,0.0077,32784.5665
1.625,32819.619469960824,0.0079,32785.6048
1.626,32819.619469960824,0.0079,32785.6048
1.627,32820.63846584101,0.0080,32786.6432
1.628,32821.657461721195,0.0082,32787.6816
1.629,32821.657461721195,0.0082,32787.6816
1.630,32820.63846584101,0.0080,32786.6432
1.631,32820.63846584101,0.0080,32786.6432
1.632,32820.63846584101,0.0080,32786.6432
1.633,32819.619469960824,0.0079,32785.6048
1.634,32819.619469960824,0.0079,32785.6048
1.635,32819.619469960824,0.0079,32785.6048
1.636,32818.60047408064,0.0077,32784.5665
1.637,32819.619469960824,0.0079,32785.6048
1.638,32821.657461721195,0.0082,32787.6816
1.639,32821.657461721195,0.0082,32787.6816
1.640,32818.60047408064,0.0077,32784.5665
1.641,32820.63846584101,0.0080,32786.6432
1.642,32819.619469960824,0.0079,32785.6048
1.643,32820.63846584101,0.0080,32786.6432
1.644,32818.60047408064,0.0077,32784.5665
1.645,32820.63846584101,0.0080,32786.6432
1.646,32820.63846584101,0.0080,32786.6432
1.647,32818.60047408064,0.0077,32784.5665
1.648,32819.619469960824,0.0079,32785.6048
1.649,32819.619469960824,0.0079,32785.6048
1.650,32818.60047408064,0.0077,32784.5665
1.651,32817.58147820045,0.0076,32783.5281
1.652,32820.63846584101,0.0080,32786.6432
1.653,32822.67645760138,0.0083,32788.7199
1.654,32819.619469960824,0.0079,32785.6048
1.655,32817.58147820045,0.0076,32783.5281
1.656,32821.657461721195,0.0082,32787.6816
1.657,32822.67645760138,0.0083,32788.7199
1.658,32820.63846584101,0.0080,32786.6432
1.659,32820.63846584101,0.0080,32786.6432
1.660,32819.619469960824,0.0079,32785.6048
1.661,32819.619469960824,0.0079,32785.6048
1.662,32818.60047408064,0.0077,32784.5665
1.663,32818.60047408064,0.0077,32784.5665
1.664,32820.63846584101,0.0080,32786.6432
1.665,32821.657461721195,0.0082,32787.6816
1.666,32820.63846584101,0.0080,32786.6432
1.667,32819.619469960824,0.0079,32785.6048
1.668,32819.619469960824,0.0079,32785.6048
1.669,32821.657461721195,0.0082,32787.6816
1.670,32818.60047408064,0.0077,32784.5665
1.671,32821.657461721195,0.0082,32787.6816
1.672,32818.60047408064,0.0077,32784.5665
1.673,32820.63846584101,0.0080,32786.6432
1.674,32821.657461721195,0.0082,32787.6816
1.675,32821.657461721195,0.0082,32787.6816
1.676,32821.657461721195,0.0082,32787.6816
1.677,32820.63846584101,0.0080,32786.6432
1.678,32820.63846584101,0.0080,32786.6432
1.679,32820.63846584101,0.0080,32786.6432
1.680,32821.657461721195,0.0082,32787.6816
1.681,32818.60047408064,0.0077,32784.5665
1.682,32817.58147820045,0.0076,32783.5281
1.683,32818.60047408064,0.0077,32784.5665
1.684,32818.60047408064,0.0077,32784.5665
1.685,32818.60047408064,0.0077,32784.5665
1.686,32818.60047408064,0.0077,32784.5665
1.687,32820.63846584101,0.0080,32786.6432
1.688,32820.63846584101,0.0080,32786.6432
1.689,32821.657461721195,0.0082,32787.6816
1.690,32821.657461721195,0.0082,32787.6816
1.691,32821.657461721195,0.0082,32787.6816
1.692,32819.619469960824,0.0079,32785.6048
1.693,32819.619469960824,0.0079,32785.6048
1.694,32818.60047408064,0.0077,32784.5665
1.695,32822.67645760138,0.0083,32788.7199
1.696,32820.63846584101,0.0080,32786.6432
1.697,32821.657461721195,0.0082,32787.6816
1.698,32818.60047408064,0.0077,32784.5665
1.699,32820.63846584101,0.0080,32786.6432
1.700,32820.63846584101,0.0080,32786.6432
1.701,32818.60047408064,0.0077,32784.5665
1.702,32818.60047408064,0.0077,32784.5665
1.703,32819.619469960824,0.0079,32785.6048
1.704,32818.60047408064,0.0077,32784.5665
1.705,32819.619469960824,0.0079,32785.6048
1.706,32819.619469960824,0.0079,32785.6048
1.707,32818.60047408064,0.0077,32784.5665
1.708,32820.63846584101,0.0080,32786.6432
1.709,32819.619469960824,0.0079,32785.6048
1.710,32819.619469960824,0.0079,32785.6048
1.711,32818.60047408064,0.0077,32784.5665
1.712,32818.60047408064,0.0077,32784.5665
1.713,32819.619469960824,0.0079,32785.6048
1.714,32821.657461721195,0.0082,32787.6816
1.715,32818.60047408064,0.0077,32784.5665
1.716,32821.657461721195,0.0082,32787.6816
1.717,32821.657461721195,0.0082,32787.6816
1.718,32819.619469960824,0.0079,32785.6048
1.719,32821.657461721195,0.0082,32787.6816
1.720,32820.63846584101,0.0080,32786.6432
1.721,32821.657461721195,0.0082,32787.6816
1.722,32819.619469960824,0.0079,32785.6048
1.723,32822.67645760138,0.0083,32788.7199
1.724,32821.657461721195,0.0082,32787.6816
1.725,32818.60047408064,0.0077,32784.5665
1.726,32820.63846584101,0.0080,32786.6432
1.727,32819.619469960824,0.0079,32785.6048
1.728,32817.58147820045,0.0076,32783.5281
1.729,32819.619469960824,0.0079,32785.6048
1.730,32818.60047408064,0.0077,32784.5665
1.731,32819.619469960824,0.0079,32785.6048
1.732,32819.619469960824,0.0079,32785.6048
1.733,32818.60047408064,0.0077,32784.5665
1.734,32818.60047408064,0.0077,32784.5665
1.735,32818.60047408064,0.0077,32784.5665
1.736,32822.67645760138,0.0083,32788.7199
1.737,32817.58147820045,0.0076,32783.5281
1.738,32818.60047408064,0.0077,32784.5665
1.739,32818.60047408064,0.0077,32784.5665
1.740,32819.619469960824,0.0079,32785.6048
1.741,32820.63846584101,0.0080,32786.6432
1.742,32817.58147820045,0.0076,32783.5281
1.743,32819.619469960824,0.0079,32785.6048
1.744,32818.60047408064,0.0077,32784.5665
1.745,32818.60047408064,0.0077,32784.5665
1.746,32819.619469960824,0.0079,32785.6048
1.747,32821.657461721195,0.0082,32787.6816
1.748,32819.619469960824,0.0079,32785.6048
1.749,32819.619469960824,0.0079,32785.6048
1.750,32817.58147820045,0.0076,32783.5281
1.751,32819.619469960824,0.0079,32785.6048
1.752,32820.63846584101,0.0080,32786.6432
1.753,32821.657461721195,0.0082,32787.6816
1.754,32818.60047408064,0.0077,32784.5665
1.755,32819.619469960824,0.0079,32785.6048
1.756,32819.619469960824,0.0079,32785.6048
1.757,32820.63846584101,0.0080,32786.6432
1.758,32818.60047408064,0.0077,32784.5665
1.759,32820.63846584101,0.0080,32786.6432
1.760,32820.63846584101,0.0080,32786.6432
1.761,32819.619469960824,0.0079,32785.6048
1.762,32818.60047408064,0.0077,32784.5665
1.763,32820.63846584101,0.0080,32786.6432
1.764,32819.619469960824,0.0079,32785.6048
1.765,32818.60047408064,0.0077,32784.5665
1.766,32818.60047408064,0.0077,32784.5665
1.767,32819.619469960824,0.0079,32785.6048
1.768,32818.60047408064,0.0077,32784.5665
1.769,32818.60047408064,0.0077,32784.5665
1.770,32819.619469960824,0.0079,32785.6048
1.771,32822.67645760138,0.0083,32788.7199
1.772,32818.60047408064,0.0077,32784.5665
1.773,32819.619469960824,0.0079,32785.6048
1.774,32819.619469960824,0.0079,32785.6048
1.775,32820.63846584101,0.0080,32786.6432
1.776,32819.619469960824,0.0079,32785.6048
1.777,32821.657461721195,0.0082,32787.6816
1.778,32820.63846584101,0.0080,32786.6432
1.779,32818.60047408064,0.0077,32784.5665
1.780,32818.60047408064,0.0077,32784.5665
1.781,32821.657461721195,0.0082,32787.6816
1.782,32818.60047408064,0.0077,32784.5665
1.783,32821.657461721195,0.0082,32787.6816
1.784,32816.562482320274,0.0074,32782.4898
1.785,32818.60047408064,0.0077,32784.5665
1.786,32817.58147820045,0.0076,32783.5281
1.787,32818.60047408064,0.0077,32784.5665
1.788,32821.657461721195,0.0082,32787.6816
1.789,32819.619469960824,0.0079,32785.6048
1.790,32821.657461721195,0.0082,32787.6816
1.791,32818.60047408064,0.0077,32784.5665
1.792,32821.657461721195,0.0082,32787.6816
1.793,32819.619469960824,0.0079,32785.6048
1.794,32820.63846584101,0.0080,32786.6432
1.795,32821.657461721195,0.0082,32787.6816
1.796,32820.63846584101,0.0080,32786.6432
1.797,32818.60047408064,0.0077,32784.5665
1.798,32820.63846584101,0.0080,32786.6432
1.799,32821.657461721195,0.0082,32787.6816
1.800,32821.657461721195,0.0082,32787.6816
1.801,32821.657461721195,0.0082,32787.6816
1.802,32818.60047408064,0.0077,32784.5665
1.803,32820.63846584101,0.0080,32786.6432
1.804,32819.619469960824,0.0079,32785.6048
1.805,32819.619469960824,0.0079,32785.6048
1.806,32819.619469960824,0.0079,32785.6048
1.807,32817.58147820045,0.0076,32783.5281
1.808,32817.58147820045,0.0076,32783.5281
1.809,32819.619469960824,0.0079,32785.6048
1.810,32818.60047408064,0.0077,32784.5665
1.811,32819.619469960824,0.0079,32785.6048
1.812,32820.63846584101,0.0080,32786.6432
1.813,32820.63846584101,0.0080,32786.6432
1.814,32819.619469960824,0.0079,32785.6048
1.815,32820.63846584101,0.0080,32786.6432
1.816,32819.619469960824,0.0079,32785.6048
1.817,32818.60047408064,0.0077,32784.5665
1.818,32819.619469960824,0.0079,32785.6048
1.819,32819.619469960824,0.0079,32785.6048
1.820,32818.60047408064,0.0077,32784.5665
1.821,32818.60047408064,0.0077,32784.5665
1.822,32820.63846584101,0.0080,32786.6432
1.823,32818.60047408064,0.0077,32784.5665
1.824,32821.657461721195,0.0082,32787.6816
1.825,32822.67645760138,0.0083,32788.7199
1.826,32819.619469960824,0.0079,32785.6048
1.827,32819.619469960824,0.0079,32785.6048
1.828,32820.63846584101,0.0080,32786.6432
1.829,32819.619469960824,0.0079,32785.6048
1.830,32818.60047408064,0.0077,32784.5665
1.831,32819.619469960824,0.0079,32785.6048
1.832,32818.60047408064,0.0077,32784.5665
1.833,32819.619469960824,0.0079,32785.6048
1.834,32819.619469960824,0.0079,32785.6048
1.835,32820.63846584101,0.0080,32786.6432
1.836,32822.67645760138,0.0083,32788.7199
1.837,32818.60047408064,0.0077,32784.5665
1.838,32818.60047408064,0.0077,32784.5665
1.839,32819.619469960824,0.0079,32785.6048
1.840,32820.63846584101,0.0080,32786.6432
1.841,32820.63846584101,0.0080,32786.6432
1.842,32818.60047408064,0.0077,32784.5665
1.843,32819.619469960824,0.0079,32785.6048
1.844,32823.69545348157,0.0085,32789.7583
1.845,32819.619469960824,0.0079,32785.6048
1.846,32820.63846584101,0.0080,32786.6432
1.847,32821.657461721195,0.0082,32787.6816
1.848,32821.657461721195,0.0082,32787.6816
1.849,32819.619469960824,0.0079,32785.6048
1.850,32820.63846584101,0.0080,32786.6432
1.851,32821.657461721195,0.0082,32787.6816
1.852,32821.657461721195,0.0082,32787.6816
1.853,32821.657461721195,0.0082,32787.6816
1.854,32818.60047408064,0.0077,32784.5665
1.855,32817.58147820045,0.0076,32783.5281
1.856,32819.619469960824,0.0079,32785.6048
1.857,32822.67645760138,0.0083,32788.7199
1.858,32819.619469960824,0.0079,32785.6048
1.859,32818.60047408064,0.0077,32784.5665
1.860,32819.619469960824,0.0079,32785.6048
1.861,32820.63846584101,0.0080,32786.6432
1.862,32819.619469960824,0.0079,32785.6048
1.863,32819.619469960824,0.0079,32785.6048
1.864,32820.63846584101,0.0080,32786.6432
1.865,32819.619469960824,0.0079,32785.6048
1.866,32819.619469960824,0.0079,32785.6048
1.867,32821.657461721195,0.0082,32787.6816
1.868,32821.657461721195,0.0082,32787.6816
1.869,32821.657461721195,0.0082,32787.6816
1.870,32819.619469960824,0.0079,32785.6048
1.871,32820.63846584101,0.0080,32786.6432
1.872,32821.657461721195,0.0082,32787.6816
1.873,32819.619469960824,0.0079,32785.6048
1.874,32819.619469960824,0.0079,32785.6048
1.875,32819.619469960824,0.0079,32785.6048
1.876,32819.619469960824,0.0079,32785.6048
1.877,32818.60047408064,0.0077,32784.5665
1.878,32818.60047408064,0.0077,32784.5665
1.879,32820.63846584101,0.0080,32786.6432
1.880,32819.619469960824,0.0079,32785.6048
1.881,32821.657461721195,0.0082,32787.6816
1.882,32821.657461721195,0.0082,32787.6816
1.883,32818.60047408064,0.0077,32784.5665
1.884,32820.63846584101,0.0080,32786.6432
1.885,32821.657461721195,0.0082,32787.6816
1.886,32820.63846584101,0.0080,32786.6432
1.887,32820.63846584101,0.0080,32786.6432
1.888,32820.63846584101,0.0080,32786.6432
1.889,32821.657461721195,0.0082,32787.6816
1.890,32818.60047408064,0.0077,32784.5665
1.891,32820.63846584101,0.0080,32786.6432
1.892,32820.63846584101,0.0080,32786.6432
1.893,32818.60047408064,0.0077,32784.5665
1.894,32818.60047408064,0.0077,32784.5665
1.895,32818.60047408064,0.0077,32784.5665
1.896,32818.60047408064,0.0077,32784.5665
1.897,32820.63846584101,0.0080,32786.6432
1.898,32820.63846584101,0.0080,32786.6432
1.899,32821.657461721195,0.0082,32787.6816
1.900,32818.60047408064,0.0077,32784.5665
1.901,32819.619469960824,0.0079,32785.6048
1.902,32820.63846584101,0.0080,32786.6432
1.903,32819.619469960824,0.0079,32785.6048
1.904,32818.60047408064,0.0077,32784.5665
1.905,32818.60047408064,0.0077,32784.5665
1.906,32819.619469960824,0.0079,32785.6048
1.907,32818.60047408064,0.0077,32784.5665
1.908,32817.58147820045,0.0076,32783.5281
1.909,32818.60047408064,0.0077,32784.5665
1.910,32818.60047408064,0.0077,32784.5665
1.911,32819.619469960824,0.0079,32785.6048
1.912,32818.60047408064,0.0077,32784.5665
1.913,32821.657461721195,0.0082,32787.6816
1.914,32819.619469960824,0.0079,32785.6048
1.915,32818.60047408064,0.0077,32784.5665
1.916,32819.619469960824,0.0079,32785.6048
1.917,32820.63846584101,0.0080,32786.6432
1.918,32818.60047408064,0.0077,32784.5665
1.919,32817.58147820045,0.0076,32783.5281
1.920,32818.60047408064,0.0077,32784.5665
1.921,32820.63846584101,0.0080,32786.6432
1.922,32821.657461721195,0.0082,32787.6816
1.923,32821.657461721195,0.0082,32787.6816
1.924,32817.58147820045,0.0076,32783.5281
1.925,32818.60047408064,0.0077,32784.5665
1.926,32819.619469960824,0.0079,32785.6048
1.927,32818.60047408064,0.0077,32784.5665
1.928,32817.58147820045,0.0076,32783.5281
1.929,32819.619469960824,0.0079,32785.6048
1.930,32820.63846584101,0.0080,32786.6432
1.931,32821.657461721195,0.0082,32787.6816
1.932,32821.657461721195,0.0082,32787.6816
1.933,32821.657461721195,0.0082,32787.6816
1.934,32818.60047408064,0.0077,32784.5665
1.935,32821.657461721195,0.0082,32787.6816
1.936,32818.60047408064,0.0077,32784.5665
1.937,32816.562482320274,0.0074,32782.4898
1.938,32820.63846584101,0.0080,32786.6432
1.939,32820.63846584101,0.0080,32786.6432
1.940,32821.657461721195,0.0082,32787.6816
1.941,32819.619469960824,0.0079,32785.6048
1.942,32821.657461721195,0.0082,32787.6816
1.943,32821.657461721195,0.0082,32787.6816
1.944,32821.657461721195,0.0082,32787.6816
1.945,32818.60047408064,0.0077,32784.5665
1.946,32817.58147820045,0.0076,32783.5281
1.947,32821.657461721195,0.0082,32787.6816
1.948,32820.63846584101,0.0080,32786.6432
1.949,32819.619469960824,0.0079,32785.6048
1.950,32818.60047408064,0.0077,32784.5665
1.951,32819.619469960824,0.0079,32785.6048
1.952,32821.657461721195,0.0082,32787.6816
1.953,32818.60047408064,0.0077,32784.5665
1.954,32818.60047408064,0.0077,32784.5665
1.955,32818.60047408064,0.0077,32784.5665
1.956,32822.67645760138,0.0083,32788.7199
1.957,32818.60047408064,0.0077,32784.5665
1.958,32818.60047408064,0.0077,32784.5665
1.959,32819.619469960824,0.0079,32785.6048
1.960,32821.657461721195,0.0082,32787.6816
1.961,32818.60047408064,0.0077,32784.5665
1.962,32820.63846584101,0.0080,32786.6432
1.963,32820.63846584101,0.0080,32786.6432
1.964,32819.619469960824,0.0079,32785.6048
1.965,32819.619469960824,0.0079,32785.6048
1.966,32820.63846584101,0.0080,32786.6432
1.967,32818.60047408064,0.0077,32784.5665
1.968,32818.60047408064,0.0077,32784.5665
1.969,32818.60047408064,0.0077,32784.5665
1.970,32817.58147820045,0.0076,32783.5281
1.971,32819.619469960824,0.0079,32785.6048
1.972,32819.619469960824,0.0079,32785.6048
1.973,32821.657461721195,0.0082,32787.6816
1.974,32819.619469960824,0.0079,32785.6048
1.975,32820.63846584101,0.0080,32786.6432
1.976,32817.58147820045,0.0076,32783.5281
1.977,32819.619469960824,0.0079,32785.6048
1.978,32820.63846584101,0.0080,32786.6432
1.979,32818.60047408064,0.0077,32784.5665
1.980,32819.619469960824,0.0079,32785.6048
1.981,32818.60047408064,0.0077,32784.5665
1.982,32818.60047408064,0.0077,32784.5665
1.983,32820.63846584101,0.0080,32786.6432
1.984,32818.60047408064,0.0077,32784.5665
1.985,32818.60047408064,0.0077,32784.5665
1.986,32818.60047408064,0.0077,32784.5665
1.987,32821.657461721195,0.0082,32787.6816
1.988,32818.60047408064,0.0077,32784.5665
1.989,32821.657461721195,0.0082,32787.6816
1.990,32818.60047408064,0.0077,32784.5665
1.991,32820.63846584101,0.0080,32786.6432
1.992,32821.657461721195,0.0082,32787.6816
1.993,32819.619469960824,0.0079,32785.6048
1.994,32819.619469960824,0.0079,32785.6048
1.995,32819.619469960824,0.0079,32785.6048
1.996,32817.58147820045,0.0076,32783.5281
1.997,32818.60047408064,0.0077,32784.5665
1.998,32819.619469960824,0.0079,32785.6048
1.999,32818.60047408064,0.0077,32784.5665
2.000,32818.60047408064,0.0077,32784.5665
2.001,32819.619469960824,0.0079,32785.6048
2.002,32818.60047408064,0.0077,32784.5665
2.003,32818.60047408064,0.0077,32784.5665
2.004,32819.619469960824,0.0079,32785.6048
2.005,32818.60047408064,0.0077,32784.5665
2.006,32819.619469960824,0.0079,32785.6048
2.007,32819.619469960824,0.0079,32785.6048
2.008,32818.60047408064,0.0077,32784.5665
2.009,32819.619469960824,0.0079,32785.6048
2.010,32819.619469960824,0.0079,32785.6048
2.011,32817.58147820045,0.0076,32783.5281
2.012,32821.657461721195,0.0082,32787.6816
2.013,32818.60047408064,0.0077,32784.5665
2.014,32818.60047408064,0.0077,32784.5665
2.015,32818.60047408064,0.0077,32784.5665
2.016,32819.619469960824,0.0079,32785.6048
2.017,32819.619469960824,0.0079,32785.6048
2.018,32820.63846584101,0.0080,32786.6432
2.019,32818.60047408064,0.0077,32784.5665
2.020,32819.619469960824,0.0079,32785.6048
2.021,32820.63846584101,0.0080,32786.6432
2.022,32820.63846584101,0.0080,32786.6432
2.023,32821.657461721195,0.0082,32787.6816
2.024,32818.60047408064,0.0077,32784.5665
2.025,32819.619469960824,0.0079,32785.6048
2.026,32819.619469960824,0.0079,32785.6048
2.027,32820.63846584101,0.0080,32786.6432
2.028,32819.619469960824,0.0079,32785.6048
2.029,32816.562482320274,0.0074,32782.4898
2.030,32819.619469960824,0.0079,32785.6048
2.031,32817.58147820045,0.0076,32783.5281
2.032,32818.60047408064,0.0077,32784.5665
2.033,32817.58147820045,0.0076,32783.5281
2.034,32820.63846584101,0.0080,32786.6432
2.035,32819.619469960824,0.0079,32785.6048
2.036,32820.63846584101,0.0080,32786.6432
2.037,32819.619469960824,0.0079,32785.6048
2.038,32819.619469960824,0.0079,32785.6048
2.039,32821.657461721195,0.0082,32787.6816
2.040,32819.619469960824,0.0079,32785.6048
2.041,32819.619469960824,0.0079,32785.6048
2.042,32821.657461721195,0.0082,32787.6816
2.043,32819.619469960824,0.0079,32785.6048
2.044,32818.60047408064,0.0077,32784.5665
2.045,32820.63846584101,0.0080,32786.6432
2.046,32818.60047408064,0.0077,32784.5665
2.047,32816.562482320274,0.0074,32782.4898
2.048,32818.60047408064,0.0077,32784.5665
2.049,32821.657461721195,0.0082,32787.6816
2.050,32818.60047408064,0.0077,32784.5665
2.051,32819.619469960824,0.0079,32785.6048
2.052,32819.619469960824,0.0079,32785.6048
2.053,32818.60047408064,0.0077,32784.5665
2.054,32818.60047408064,0.0077,32784.5665
2.055,32819.619469960824,0.0079,32785.6048
2.056,32818.60047408064,0.0077,32784.5665
2.057,32821.657461721195,0.0082,32787.6816
2.058,32818.60047408064,0.0077,32784.5665
2.059,32820.63846584101,0.0080,32786.6432
2.060,32818.60047408064,0.0077,32784.5665
2.061,32820.63846584101,0.0080,32786.6432
2.062,32820.63846584101,0.0080,32786.6432
2.063,32818.60047408064,0.0077,32784.5665
2.064,32816.562482320274,0.0074,32782.4898
2.065,32817.58147820045,0.0076,32783.5281
2.066,32819.619469960824,0.0079,32785.6048
2.067,32823.69545348157,0.0085,32789.7583
2.068,32823.69545348157,0.0085,32789.7583
2.069,32818.60047408064,0.0077,32784.5665
2.070,32818.60047408064,0.0077,32784.5665
2.071,32820.63846584101,0.0080,32786.6432
2.072,32815.54348644009,0.0073,32781.4514
2.073,32819.619469960824,0.0079,32785.6048
2.074,32818.60047408064,0.0077,32784.5665
2.075,32819.619469960824,0.0079,32785.6048
2.076,32820.63846584101,0.0080,32786.6432
2.077,32821.657461721195,0.0082,32787.6816
2.078,32819.619469960824,0.0079,32785.6048
2.079,32819.619469960824,0.0079,32785.6048
2.080,32816.562482320274,0.0074,32782.4898
2.081,32818.60047408064,0.0077,32784.5665
2.082,32819.619469960824,0.0079,32785.6048
2.083,32818.60047408064,0.0077,32784.5665
2.084,32819.619469960824,0.0079,32785.6048
2.085,32817.58147820045,0.0076,32783.5281
2.086,32817.58147820045,0.0076,32783.5281
2.087,32818.60047408064,0.0077,32784.5665
2.088,32820.63846584101,0.0080,32786.6432
2.089,32820.63846584101,0.0080,32786.6432
2.090,32823.69545348157,0.0085,32789.7583
2.091,32823.69545348157,0.0085,32789.7583
2.092,32822.67645760138,0.0083,32788.7199
2.093,32818.60047408064,0.0077,32784.5665
2.094,32819.619469960824,0.0079,32785.6048
2.095,32818.60047408064,0.0077,32784.5665
2.096,32820.63846584101,0.0080,32786.6432
2.097,32822.67645760138,0.0083,32788.7199
2.098,32820.63846584101,0.0080,32786.6432
2.099,32823.69545348157,0.0085,32789.7583
2.100,32821.657461721195,0.0082,32787.6816
2.101,32819.619469960824,0.0079,32785.6048
2.102,32819.619469960824,0.0079,32785.6048
2.103,32817.58147820045,0.0076,32783.5281
2.104,32820.63846584101,0.0080,32786.6432
2.105,32822.67645760138,0.0083,32788.7199
2.106,32820.63846584101,0.0080,32786.6432
2.107,32820.63846584101,0.0080,32786.6432
2.108,32818.60047408064,0.0077,32784.5665
2.109,32818.60047408064,0.0077,32784.5665
2.110,32818.60047408064,0.0077,32784.5665
