time,CH0_hat1,CH1_hat1,CH2_hat1,CH0_hat2,CH1_hat2,CH2_hat2
1.2020,31658,31543,31555,33516,33394,33387
1.2030,31651,31535,31549,33445,33322,33328
1.2040,31642,31533,31556,33408,33295,33307
1.2050,31650,31534,31567,33395,33281,33301
1.2060,31662,31545,31578,33400,33291,33333
1.2070,31677,31560,31597,33436,33333,33384
1.2080,31696,31577,31624,33488,33385,33448
1.2090,31717,31592,31637,33544,33444,33525
1.2100,31730,31608,31653,33634,33532,33622
1.2110,31750,31624,31664,33718,33607,33694
1.2120,31753,31631,31671,33788,33675,33744
1.2130,31764,31641,31677,33838,33726,33807
1.2140,31769,31648,31685,33880,33759,33826
1.2150,31762,31640,31665,33895,33774,33829
1.2160,31758,31638,31653,33889,33763,33811
1.2170,31735,31623,31638,33847,33715,33741
1.2180,31708,31596,31612,33812,33677,33690
1.2190,31717,31595,31599,33737,33611,33619
1.2200,31675,31566,31570,33669,33533,33525
1.2210,31658,31546,31554,33578,33452,33451
1.2220,31646,31538,31556,33511,33389,33387
1.2230,31647,31531,31550,33442,33322,33333
1.2240,31646,31533,31557,33413,33295,33309
1.2250,31654,31540,31573,33389,33280,33306
1.2260,31673,31550,31581,33393,33288,33326
1.2270,31689,31572,31609,33417,33318,33382
1.2280,31693,31578,31621,33487,33378,33441
1.2290,31718,31597,31636,33555,33448,33520
1.2300,31735,31613,31658,33635,33535,33611
1.2310,31750,31625,31669,33712,33605,33686
1.2320,31759,31637,31675,33781,33667,33744
1.2330,31764,31642,31676,33836,33724,33809
1.2340,31766,31649,31675,33881,33757,33826
1.2350,31762,31644,31671,33895,33770,33831
1.2360,31751,31631,31649,33901,33774,33812
1.2370,31732,31619,31628,33856,33729,33747
1.2380,31718,31607,31616,33802,33674,33692
1.2390,31702,31585,31599,33739,33606,33613
1.2400,31687,31573,31580,33662,33525,33517
1.2410,31681,31565,31577,33571,33445,33446
1.2420,31657,31542,31553,33506,33385,33394
1.2430,31648,31536,31558,33448,33324,33327
1.2440,31649,31532,31550,33400,33289,33311
1.2450,31676,31562,31585,33392,33279,33306
1.2460,31672,31560,31590,33401,33291,33322
1.2470,31670,31558,31601,33437,33332,33386
1.2480,31698,31581,31622,33481,33378,33441
1.2490,31717,31595,31629,33551,33447,33523
1.2500,31726,31609,31647,33623,33524,33612
1.2510,31742,31622,31668,33710,33601,33685
1.2520,31758,31634,31676,33766,33656,33739
1.2530,31759,31635,31664,33836,33724,33803
1.2540,31765,31646,31678,33879,33756,33819
1.2550,31759,31638,31663,33906,33780,33832
1.2560,31747,31627,31645,33888,33766,33815
1.2570,31734,31614,31629,33855,33722,33744
1.2580,31712,31597,31607,33789,33664,33689
1.2590,31695,31581,31592,33738,33606,33618
1.2600,31683,31569,31584,33656,33523,33517
1.2610,31673,31554,31565,33575,33449,33444
1.2620,31674,31558,31565,33507,33389,33391
1.2630,31647,31537,31551,33459,33331,33331
1.2640,31644,31535,31555,33403,33291,33313
1.2650,31656,31543,31576,33392,33279,33305
1.2660,31669,31548,31578,33389,33281,33315
1.2670,31685,31564,31604,33438,33334,33394
1.2680,31697,31577,31618,33488,33380,33443
1.2690,31716,31594,31643,33546,33445,33515
1.2700,31737,31617,31653,33627,33526,33619
1.2710,31750,31626,31671,33718,33610,33696
1.2720,31760,31638,31671,33780,33666,33746
1.2730,31769,31645,31677,33819,33711,33791
1.2740,31765,31644,31675,33873,33754,33818
1.2750,31762,31638,31662,33894,33772,33834
1.2760,31749,31626,31651,33891,33763,33803
1.2770,31736,31616,31626,33847,33719,33743
1.2780,31717,31602,31614,33801,33672,33690
1.2790,31699,31582,31593,33736,33608,33624
1.2800,31686,31572,31585,33659,33526,33519
1.2810,31672,31557,31563,33577,33447,33445
1.2820,31652,31540,31551,33512,33389,33393
1.2830,31646,31533,31551,33447,33323,33332
1.2840,31649,31535,31561,33408,33293,33311
1.2850,31662,31541,31572,33388,33277,33304
1.2860,31663,31545,31576,33400,33288,33326
1.2870,31675,31559,31591,33426,33326,33390
1.2880,31690,31577,31620,33490,33385,33443
1.2890,31733,31609,31650,33546,33445,33520
1.2900,31733,31609,31653,33636,33533,33620
1.2910,31762,31634,31674,33710,33603,33688
1.2920,31750,31632,31669,33775,33661,33745
1.2930,31759,31638,31679,33833,33722,33800
1.2940,31764,31644,31674,33883,33758,33818
1.2950,31762,31636,31660,33895,33775,33830
1.2960,31750,31632,31646,33893,33764,33808
1.2970,31747,31626,31637,33846,33716,33748
1.2980,31716,31601,31615,33812,33683,33695
1.2990,31699,31581,31588,33736,33607,33619
1.3000,31683,31570,31583,33654,33522,33524
1.3010,31668,31549,31557,33585,33454,33447
1.3020,31654,31541,31557,33510,33389,33387
1.3030,31650,31533,31549,33442,33322,33331
1.3040,31644,31529,31553,33406,33291,33305
1.3050,31656,31539,31568,33384,33273,33301
1.3060,31663,31547,31583,33404,33296,33330
1.3070,31682,31564,31594,33428,33326,33389
1.3080,31695,31579,31616,33485,33378,33446
1.3090,31710,31592,31639,33545,33441,33509
1.3100,31727,31605,31651,33630,33529,33614
1.3110,31747,31623,31671,33712,33605,33689
1.3120,31759,31633,31673,33776,33664,33743
1.3130,31768,31643,31678,33836,33726,33802
1.3140,31766,31642,31676,33867,33752,33826
1.3150,31756,31635,31657,33902,33777,33825
1.3160,31751,31632,31649,33895,33766,33811
1.3170,31727,31614,31631,33859,33727,33750
1.3180,31711,31596,31607,33804,33675,33687
1.3190,31705,31587,31597,33735,33607,33616
1.3200,31689,31573,31581,33652,33523,33518
1.3210,31657,31548,31567,33579,33451,33447
1.3220,31655,31539,31549,33503,33383,33389
1.3230,31644,31529,31553,33455,33330,33331
1.3240,31662,31543,31564,33415,33299,33307
1.3250,31653,31537,31562,33398,33286,33307
1.3260,31662,31543,31576,33396,33288,33329
1.3270,31678,31559,31595,33435,33332,33393
1.3280,31692,31575,31621,33487,33382,33441
1.3290,31719,31596,31638,33537,33436,33512
1.3300,31731,31610,31648,33634,33530,33612
1.3310,31747,31628,31676,33711,33604,33692
1.3320,31778,31650,31689,33781,33666,33747
1.3330,31762,31643,31675,33856,33738,33805
1.3340,31765,31643,31673,33871,33754,33828
1.3350,31757,31638,31663,33898,33773,33830
1.3360,31745,31625,31649,33883,33758,33802
1.3370,31738,31621,31632,33851,33722,33748
1.3380,31718,31603,31610,33803,33675,33690
1.3390,31697,31581,31588,33741,33610,33619
1.3400,31683,31571,31591,33656,33525,33521
1.3410,31670,31555,31561,33582,33457,33453
1.3420,31658,31545,31562,33509,33391,33388
1.3430,31658,31541,31561,33444,33324,33329
1.3440,31655,31539,31553,33407,33292,33311
1.3450,31657,31546,31580,33393,33279,33303
1.3460,31666,31549,31580,33396,33287,33327
1.3470,31709,31586,31623,33432,33331,33391
1.3480,31695,31583,31620,33491,33384,33451
1.3490,31718,31596,31645,33552,33449,33524
1.3500,31735,31610,31648,33634,33533,33616
1.3510,31758,31632,31676,33714,33606,33696
1.3520,31758,31636,31671,33784,33670,33744
1.3530,31760,31641,31674,33846,33735,33810
1.3540,31762,31643,31674,33873,33754,33831
1.3550,31756,31638,31660,33899,33775,33831
1.3560,31748,31630,31651,33891,33764,33813
1.3570,31735,31619,31638,33851,33718,33742
1.3580,31720,31603,31609,33803,33679,33693
1.3590,31718,31600,31607,33743,33612,33616
1.3600,31680,31570,31576,33664,33532,33530
1.3610,31666,31554,31562,33579,33454,33447
1.3620,31653,31543,31562,33516,33393,33392
1.3630,31655,31536,31553,33440,33322,33328
1.3640,31650,31535,31556,33409,33295,33313
1.3650,31655,31541,31568,33393,33282,33306
1.3660,31667,31548,31585,33396,33291,33330
1.3670,31693,31573,31608,33437,33335,33390
1.3680,31701,31583,31630,33497,33389,33456
1.3690,31722,31597,31645,33555,33451,33520
1.3700,31739,31614,31644,33637,33532,33619
1.3710,31752,31636,31675,33712,33602,33689
1.3720,31756,31634,31675,33783,33667,33741
1.3730,31766,31644,31680,33839,33726,33807
1.3740,31766,31645,31678,33882,33759,33830
1.3750,31762,31641,31666,33898,33775,33829
1.3760,31751,31630,31648,33898,33773,33809
1.3770,31742,31622,31633,33850,33725,33749
1.3780,31731,31608,31616,33796,33667,33691
1.3790,31700,31589,31589,33743,33612,33614
1.3800,31687,31575,31583,33653,33522,33526
1.3810,31671,31559,31572,33584,33453,33446
1.3820,31664,31546,31564,33505,33385,33396
1.3830,31657,31539,31556,33452,33328,33324
1.3840,31649,31535,31556,33395,33283,33309
1.3850,31655,31541,31568,33399,33281,33299
1.3860,31679,31560,31595,33397,33289,33327
1.3870,31683,31566,31599,33435,33333,33395
1.3880,31704,31584,31626,33487,33382,33449
1.3890,31720,31600,31643,33553,33448,33519
1.3900,31735,31614,31655,33628,33528,33619
1.3910,31750,31628,31672,33719,33610,33693
1.3920,31762,31636,31677,33775,33661,33739
1.3930,31766,31641,31676,33844,33729,33802
1.3940,31774,31648,31675,33880,33762,33831
1.3950,31755,31637,31660,33905,33783,33835
1.3960,31748,31627,31649,33889,33765,33810
1.3970,31736,31620,31631,33853,33723,33749
1.3980,31717,31599,31614,33796,33670,33689
1.3990,31698,31585,31589,33742,33612,33619
1.4000,31679,31569,31577,33660,33527,33522
1.4010,31666,31551,31560,33579,33454,33450
1.4020,31665,31554,31576,33509,33390,33394
1.4030,31648,31533,31548,33453,33333,33335
1.4040,31648,31537,31561,33414,33297,33315
1.4050,31654,31538,31562,33388,33278,33302
1.4060,31661,31546,31580,33386,33284,33324
1.4070,31676,31559,31594,33439,33337,33389
1.4080,31692,31574,31622,33486,33382,33451
1.4090,31715,31593,31635,33556,33449,33523
1.4100,31728,31609,31646,33635,33532,33619
1.4110,31737,31619,31664,33709,33605,33693
1.4120,31757,31634,31679,33781,33669,33746
1.4130,31769,31643,31680,33842,33729,33807
1.4140,31764,31642,31673,33884,33763,33828
1.4150,31761,31637,31658,33901,33778,33830
1.4160,31749,31632,31648,33891,33763,33811
1.4170,31735,31616,31627,33853,33723,33748
1.4180,31712,31598,31615,33803,33676,33698
1.4190,31701,31587,31596,33737,33607,33615
1.4200,31685,31571,31582,33659,33524,33524
1.4210,31678,31560,31568,33578,33451,33449
1.4220,31670,31555,31558,33519,33394,33396
1.4230,31658,31543,31565,33448,33326,33332
1.4240,31662,31543,31563,33412,33297,33313
1.4250,31651,31542,31573,33390,33281,33303
1.4260,31666,31548,31575,33399,33292,33334
1.4270,31678,31559,31596,33438,33335,33393
1.4280,31698,31576,31626,33498,33393,33448
1.4290,31735,31609,31650,33555,33453,33523
1.4300,31727,31603,31644,33642,33541,33623
1.4310,31739,31618,31663,33719,33613,33697
1.4320,31753,31629,31667,33779,33667,33755
1.4330,31752,31636,31670,33836,33725,33809
1.4340,31761,31641,31671,33887,33763,33830
1.4350,31754,31634,31655,33904,33781,33834
1.4360,31743,31626,31643,33897,33772,33813
1.4370,31743,31626,31640,33856,33724,33755
1.4380,31716,31600,31616,33811,33683,33699
1.4390,31697,31579,31591,33744,33613,33626
1.4400,31684,31568,31573,33661,33529,33528
1.4410,31665,31554,31564,33578,33451,33450
1.4420,31661,31545,31559,33520,33393,33396
1.4430,31653,31537,31553,33456,33332,33331
1.4440,31649,31537,31553,33412,33299,33313
1.4450,31652,31543,31575,33393,33282,33311
1.4460,31670,31549,31585,33405,33297,33332
1.4470,31682,31562,31602,33439,33336,33393
1.4480,31709,31586,31627,33493,33387,33451
1.4490,31718,31595,31640,33551,33446,33520
1.4500,31732,31612,31650,33634,33536,33620
1.4510,31746,31629,31673,33719,33609,33695
1.4520,31754,31635,31668,33788,33675,33750
1.4530,31761,31642,31683,33846,33732,33809
1.4540,31765,31641,31669,33868,33754,33825
1.4550,31757,31636,31662,33907,33782,33833
1.4560,31761,31639,31649,33897,33768,33814
1.4570,31733,31620,31636,33858,33728,33752
1.4580,31718,31601,31616,33806,33679,33696
1.4590,31702,31583,31593,33742,33613,33622
1.4600,31680,31568,31577,33652,33524,33521
1.4610,31668,31554,31560,33581,33453,33453
1.4620,31652,31542,31550,33511,33390,33391
1.4630,31646,31533,31557,33456,33332,33333
1.4640,31664,31542,31561,33412,33298,33319
1.4650,31653,31540,31567,33402,33288,33310
1.4660,31667,31550,31583,33396,33291,33334
1.4670,31681,31560,31601,33440,33339,33399
1.4680,31695,31575,31618,33486,33381,33441
1.4690,31712,31592,31640,33557,33450,33527
1.4700,31732,31607,31645,33638,33536,33621
1.4710,31748,31633,31677,33719,33613,33696
1.4720,31765,31640,31684,33786,33674,33749
1.4730,31766,31644,31676,33847,33736,33816
1.4740,31763,31640,31668,33880,33764,33831
1.4750,31760,31642,31666,33902,33781,33837
1.4760,31747,31627,31641,33890,33765,33812
1.4770,31732,31618,31636,33857,33726,33756
1.4780,31718,31599,31608,33809,33679,33695
1.4790,31698,31583,31594,33747,33616,33622
1.4800,31681,31565,31567,33661,33530,33525
1.4810,31666,31558,31568,33577,33452,33454
1.4820,31658,31544,31550,33516,33395,33395
1.4830,31653,31537,31555,33451,33328,33336
1.4840,31645,31531,31557,33419,33300,33315
1.4850,31653,31538,31569,33392,33282,33305
1.4860,31668,31548,31588,33397,33289,33327
1.4870,31682,31561,31596,33438,33337,33397
1.4880,31697,31581,31627,33494,33385,33450
1.4890,31717,31595,31634,33551,33449,33520
1.4900,31731,31609,31651,33643,33538,33619
1.4910,31755,31634,31675,33721,33610,33695
1.4920,31757,31639,31671,33792,33679,33750
1.4930,31764,31644,31686,33840,33731,33807
1.4940,31769,31643,31678,33881,33761,33829
1.4950,31762,31642,31657,33899,33778,33830
1.4960,31747,31628,31652,33895,33767,33815
1.4970,31736,31614,31629,33864,33730,33748
1.4980,31718,31601,31612,33806,33679,33693
1.4990,31720,31603,31611,33744,33614,33623
1.5000,31684,31573,31580,33673,33534,33532
1.5010,31667,31555,31565,33579,33456,33449
1.5020,31658,31542,31554,33520,33396,33398
1.5030,31643,31532,31554,33448,33328,33332
1.5040,31646,31533,31553,33419,33302,33314
1.5050,31656,31539,31569,33400,33287,33310
1.5060,31665,31546,31581,33406,33296,33333
1.5070,31684,31565,31595,33442,33340,33392
1.5080,31690,31574,31618,33491,33390,33459
1.5090,31709,31590,31633,33550,33447,33525
1.5100,31733,31611,31651,33634,33533,33619
1.5110,31744,31624,31668,33721,33609,33687
1.5120,31755,31631,31668,33777,33664,33748
1.5130,31761,31640,31680,33841,33730,33805
1.5140,31763,31642,31669,33878,33758,33831
1.5150,31755,31634,31658,33903,33779,33832
1.5160,31744,31627,31649,33897,33772,33815
1.5170,31735,31613,31630,33855,33724,33752
1.5180,31719,31600,31609,33808,33677,33691
1.5190,31696,31582,31589,33749,33614,33621
1.5200,31682,31567,31578,33664,33532,33532
1.5210,31665,31550,31565,33584,33456,33450
1.5220,31656,31545,31553,33513,33391,33390
1.5230,31652,31539,31556,33452,33330,33331
1.5240,31648,31533,31554,33405,33291,33310
1.5250,31653,31541,31568,33398,33286,33309
1.5260,31689,31566,31601,33399,33294,33335
1.5270,31682,31566,31601,33450,33342,33400
1.5280,31695,31579,31623,33495,33390,33448
1.5290,31715,31592,31633,33552,33449,33527
1.5300,31731,31611,31653,33631,33531,33616
1.5310,31746,31624,31660,33719,33611,33695
1.5320,31754,31634,31677,33781,33669,33748
1.5330,31763,31640,31671,33841,33730,33812
1.5340,31774,31650,31683,33888,33767,33835
1.5350,31756,31636,31662,33907,33785,33840
1.5360,31747,31631,31642,33900,33770,33812
1.5370,31734,31621,31638,33853,33724,33753
1.5380,31724,31608,31616,33802,33673,33691
1.5390,31706,31589,31592,33743,33612,33622
1.5400,31684,31570,31576,33664,33529,33521
1.5410,31665,31551,31564,33579,33456,33457
1.5420,31662,31545,31565,33515,33391,33391
1.5430,31653,31538,31560,33456,33335,33340
1.5440,31653,31537,31564,33406,33296,33313
1.5450,31666,31544,31577,33395,33281,33305
1.5460,31671,31551,31580,33398,33287,33328
1.5470,31681,31565,31597,33434,33331,33399
1.5480,31698,31577,31617,33496,33388,33447
1.5490,31715,31597,31641,33550,33447,33522
1.5500,31732,31609,31652,33634,33534,33620
1.5510,31749,31632,31670,33706,33604,33696
1.5520,31757,31639,31672,33783,33669,33748
1.5530,31772,31650,31683,33844,33731,33804
1.5540,31766,31647,31684,33883,33764,33835
1.5550,31756,31637,31654,33898,33777,33829
1.5560,31746,31634,31647,33861,33745,33790
1.5570,31736,31618,31635,33805,33676,33703
1.5580,31722,31605,31611,33806,33670,33684
1.5590,31704,31590,31601,33729,33598,33606
1.5600,31688,31575,31584,33656,33522,33510
1.5610,31676,31561,31565,33579,33452,33452
1.5620,31656,31542,31560,33459,33358,33373
1.5630,31654,31538,31560,33463,33333,33330
1.5640,31653,31538,31562,33397,33287,33304
1.5650,31658,31543,31567,33379,33272,33301
1.5660,31671,31554,31584,33394,33286,33323
1.5670,31684,31567,31603,33434,33332,33390
1.5680,31701,31584,31632,33490,33385,33447
1.5690,31740,31610,31649,33555,33451,33518
1.5700,31726,31611,31649,33646,33543,33624
1.5710,31745,31628,31670,33718,33607,33691
1.5720,31758,31635,31674,33780,33666,33746
1.5730,31780,31656,31688,33835,33727,33808
1.5740,31795,31668,31700,33881,33758,33828
1.5750,31781,31657,31681,33905,33779,33833
1.5760,31769,31649,31671,33894,33767,33816
1.5770,31753,31635,31655,33858,33724,33747
1.5780,31733,31612,31618,33810,33684,33704
1.5790,31709,31595,31607,33741,33612,33626
1.5800,31714,31592,31597,33666,33531,33523
1.5810,31674,31562,31578,33576,33451,33452
1.5820,31636,31528,31542,33519,33393,33397
1.5830,31634,31521,31540,33457,33333,33336
1.5840,31641,31523,31546,33414,33299,33312
1.5850,31648,31533,31567,33396,33286,33316
1.5860,31663,31543,31570,33404,33297,33333
1.5870,31676,31557,31593,33435,33333,33394
1.5880,31697,31579,31617,33491,33386,33449
1.5890,31710,31591,31640,33556,33454,33524
1.5900,31728,31607,31643,33638,33538,33622
1.5910,31742,31624,31663,33717,33609,33696
1.5920,31754,31631,31667,33785,33670,33749
1.5930,31762,31640,31677,33844,33732,33809
1.5940,31763,31641,31676,33879,33759,33828
1.5950,31759,31636,31661,33898,33778,33838
1.5960,31765,31642,31656,33896,33766,33813
1.5970,31727,31614,31626,33866,33731,33747
1.5980,31716,31599,31610,33807,33678,33697
1.5990,31693,31581,31588,33744,33613,33618
1.6000,31681,31565,31579,33656,33528,33526
1.6010,31674,31557,31569,33584,33455,33447
1.6020,31660,31542,31559,33499,33383,33392
1.6030,31656,31538,31549,33454,33330,33330
1.6040,31664,31553,31574,33413,33299,33313
1.6050,31651,31541,31569,33395,33284,33306
1.6060,31670,31551,31587,33397,33293,33334
1.6070,31686,31563,31598,33442,33341,33391
1.6080,31701,31582,31620,33487,33384,33450
1.6090,31718,31596,31643,33558,33451,33521
1.6100,31735,31613,31655,33636,33535,33618
1.6110,31752,31627,31667,33721,33609,33697
1.6120,31758,31633,31677,33785,33673,33753
1.6130,31768,31643,31683,33836,33727,33807
1.6140,31768,31641,31671,33890,33766,33826
1.6150,31761,31640,31662,33898,33776,33837
1.6160,31750,31633,31655,33887,33763,33806
1.6170,31739,31620,31633,33854,33725,33751
1.6180,31721,31607,31618,33805,33676,33692
1.6190,31703,31584,31589,33745,33612,33619
1.6200,31694,31579,31587,33655,33527,33524
1.6210,31663,31556,31567,33587,33459,33453
1.6220,31657,31544,31556,33511,33394,33397
1.6230,31650,31536,31557,33454,33332,33331
1.6240,31652,31535,31560,33405,33294,33312
1.6250,31658,31545,31577,33403,33285,33304
1.6260,31675,31554,31586,33397,33293,33335
1.6270,31683,31564,31595,33442,33339,33400
1.6280,31701,31585,31627,33496,33388,33454
1.6290,31721,31600,31639,33556,33452,33526
1.6300,31737,31613,31654,33647,33543,33624
1.6310,31759,31638,31680,33729,33620,33697
1.6320,31756,31637,31682,33790,33677,33748
1.6330,31779,31651,31686,33845,33736,33813
1.6340,31765,31642,31677,33890,33769,33835
1.6350,31759,31639,31655,33901,33782,33834
1.6360,31743,31626,31646,33900,33772,33810
1.6370,31737,31617,31640,33858,33728,33750
1.6380,31719,31598,31607,33805,33677,33698
1.6390,31703,31586,31593,33746,33615,33623
1.6400,31682,31566,31583,33669,33533,33526
1.6410,31672,31558,31570,33580,33454,33458
1.6420,31665,31550,31558,33513,33392,33395
1.6430,31656,31541,31553,33452,33331,33332
1.6440,31651,31537,31555,33412,33297,33318
1.6450,31653,31540,31573,33392,33279,33303
1.6460,31666,31548,31584,33404,33294,33331
1.6470,31693,31572,31611,33435,33331,33395
1.6480,31698,31582,31626,33498,33391,33457
1.6490,31723,31601,31646,33557,33452,33526
1.6500,31735,31614,31652,33637,33535,33620
1.6510,31749,31630,31675,33707,33601,33688
1.6520,31761,31639,31671,33784,33670,33751
1.6530,31760,31641,31673,33843,33731,33806
1.6540,31763,31645,31676,33877,33759,33831
1.6550,31771,31650,31673,33904,33777,33836
1.6560,31746,31631,31644,33902,33772,33814
1.6570,31737,31622,31634,33860,33727,33748
1.6580,31723,31612,31617,33804,33676,33701
1.6590,31700,31588,31591,33740,33608,33618
1.6600,31682,31568,31575,33662,33528,33526
1.6610,31668,31553,31570,33581,33454,33445
1.6620,31658,31540,31556,33510,33393,33392
1.6630,31651,31536,31559,33449,33328,33333
1.6640,31651,31538,31553,33417,33303,33316
1.6650,31655,31543,31575,33391,33278,33310
1.6660,31671,31556,31581,33397,33290,33329
1.6670,31678,31560,31596,33439,33336,33392
1.6680,31694,31575,31622,33491,33385,33449
1.6690,31715,31594,31642,33554,33447,33523
1.6700,31731,31605,31651,33628,33528,33620
1.6710,31744,31625,31672,33715,33609,33694
1.6720,31762,31635,31676,33770,33660,33742
1.6730,31765,31642,31680,33846,33730,33808
1.6740,31783,31656,31682,33879,33759,33832
1.6750,31761,31644,31663,33906,33783,33834
1.6760,31751,31632,31653,33887,33763,33810
1.6770,31738,31620,31628,33852,33722,33747
1.6780,31720,31600,31610,33799,33672,33693
1.6790,31697,31584,31587,33743,33613,33619
1.6800,31679,31570,31581,33654,33527,33517
1.6810,31669,31554,31560,33579,33451,33449
1.6820,31669,31556,31565,33513,33393,33397
1.6830,31649,31534,31550,33464,33335,33330
1.6840,31648,31532,31561,33410,33296,33315
1.6850,31656,31539,31565,33394,33282,33310
1.6860,31663,31548,31588,33394,33289,33334
1.6870,31677,31561,31595,33439,33334,33395
1.6880,31697,31579,31627,33493,33386,33451
1.6890,31717,31591,31632,33560,33457,33528
1.6900,31736,31615,31656,33642,33537,33621
1.6910,31743,31627,31672,33722,33611,33698
1.6920,31755,31639,31677,33784,33671,33751
1.6930,31766,31644,31679,33844,33731,33808
1.6940,31762,31642,31669,33879,33760,33822
1.6950,31756,31639,31661,33900,33778,33839
1.6960,31747,31628,31647,33901,33772,33807
1.6970,31732,31617,31636,33854,33726,33754
1.6980,31716,31600,31615,33807,33677,33692
1.6990,31701,31585,31592,33741,33612,33629
1.7000,31687,31571,31580,33662,33528,33529
1.7010,31682,31563,31569,33582,33454,33448
1.7020,31658,31545,31561,33515,33393,33393
1.7030,31655,31537,31556,33451,33330,33337
1.7040,31651,31532,31553,33417,33302,33313
1.7050,31654,31538,31575,33392,33282,33309
1.7060,31667,31549,31580,33402,33294,33338
1.7070,31680,31560,31597,33437,33334,33396
1.7080,31697,31578,31625,33494,33389,33452
1.7090,31724,31598,31640,33557,33455,33529
1.7100,31733,31612,31656,33645,33542,33625
1.7110,31750,31625,31666,33719,33613,33693
1.7120,31756,31633,31668,33784,33671,33752
1.7130,31762,31641,31682,33840,33728,33810
1.7140,31766,31644,31668,33885,33762,33829
1.7150,31755,31634,31654,33898,33775,33835
1.7160,31747,31632,31652,33899,33769,33810
1.7170,31757,31637,31646,33859,33728,33752
1.7180,31716,31601,31605,33806,33678,33692
1.7190,31699,31584,31595,33746,33613,33618
1.7200,31689,31574,31581,33658,33527,33524
1.7210,31670,31557,31566,33568,33443,33446
1.7220,31653,31542,31555,33517,33394,33399
1.7230,31651,31537,31561,33450,33331,33333
1.7240,31651,31533,31556,33414,33298,33320
1.7250,31668,31551,31587,33401,33286,33313
1.7260,31668,31548,31581,33413,33303,33340
1.7270,31682,31564,31605,33448,33342,33397
1.7280,31705,31583,31626,33490,33389,33451
1.7290,31718,31596,31641,33562,33457,33526
1.7300,31736,31611,31655,33638,33537,33622
1.7310,31746,31625,31662,33722,33611,33700
1.7320,31758,31635,31677,33785,33672,33751
1.7330,31768,31644,31679,33849,33735,33815
1.7340,31769,31644,31674,33894,33774,33832
1.7350,31764,31643,31664,33902,33779,33835
1.7360,31759,31640,31661,33896,33768,33810
1.7370,31730,31613,31629,33863,33728,33753
1.7380,31708,31592,31605,33800,33674,33696
1.7390,31694,31580,31594,33743,33614,33625
1.7400,31681,31566,31576,33659,33527,33522
1.7410,31662,31549,31556,33581,33456,33448
1.7420,31650,31536,31554,33510,33387,33389
1.7430,31645,31529,31546,33453,33331,33335
1.7440,31660,31541,31563,33414,33299,33316
1.7450,31652,31537,31569,33405,33289,33305
1.7460,31658,31545,31577,33404,33296,33330
1.7470,31680,31564,31598,33438,33337,33394
1.7480,31698,31580,31622,33484,33382,33449
1.7490,31716,31596,31630,33553,33451,33524
1.7500,31732,31612,31650,33634,33532,33619
1.7510,31742,31622,31664,33719,33612,33694
1.7520,31768,31642,31677,33783,33669,33756
1.7530,31755,31635,31673,33853,33739,33814
1.7540,31763,31639,31673,33880,33762,33832
1.7550,31761,31636,31656,33902,33781,33839
1.7560,31742,31624,31645,33899,33770,33815
1.7570,31734,31618,31638,33859,33728,33752
1.7580,31717,31595,31602,33810,33679,33693
1.7590,31693,31580,31588,33742,33613,33626
1.7600,31689,31571,31583,33661,33527,33523
1.7610,31663,31548,31565,33588,33460,33458
1.7620,31657,31542,31557,33515,33394,33394
1.7630,31649,31532,31546,33452,33332,33337
1.7640,31642,31533,31558,33406,33294,33307
1.7650,31654,31540,31578,33398,33287,33307
1.7660,31666,31544,31580,33408,33299,33337
1.7670,31680,31559,31599,33447,33341,33394
1.7680,31698,31576,31623,33490,33386,33454
1.7690,31721,31598,31641,33566,33461,33528
1.7700,31734,31612,31653,33636,33536,33627
1.7710,31753,31629,31671,33724,33614,33694
1.7720,31753,31629,31665,33780,33670,33749
1.7730,31759,31641,31680,33850,33733,33808
1.7740,31769,31649,31681,33881,33762,33832
1.7750,31757,31638,31654,33901,33780,33835
1.7760,31742,31627,31646,33896,33766,33817
1.7770,31732,31617,31633,33857,33728,33750
1.7780,31716,31601,31613,33808,33680,33691
1.7790,31707,31588,31595,33742,33612,33624
1.7800,31684,31569,31579,33669,33532,33526
1.7810,31669,31554,31567,33582,33454,33449
1.7820,31658,31545,31550,33511,33390,33397
1.7830,31648,31535,31554,33452,33330,33329
1.7840,31654,31539,31566,33417,33300,33319
1.7850,31654,31539,31564,33391,33279,33305
1.7860,31662,31549,31580,33405,33296,33332
1.7870,31693,31572,31611,33442,33341,33400
1.7880,31694,31578,31619,33502,33395,33456
1.7890,31714,31595,31640,33560,33455,33524
1.7900,31735,31614,31655,33637,33536,33626
1.7910,31747,31624,31667,33706,33601,33695
1.7920,31759,31638,31678,33788,33673,33747
1.7930,31768,31643,31678,33846,33731,33809
1.7940,31769,31644,31677,33882,33762,33827
1.7950,31773,31646,31671,33905,33782,33837
1.7960,31747,31631,31652,33906,33776,33813
1.7970,31734,31617,31635,33850,33721,33757
1.7980,31721,31601,31612,33806,33675,33691
1.7990,31695,31585,31586,33739,33606,33614
1.8000,31685,31568,31585,33655,33523,33525
1.8010,31668,31550,31557,33578,33450,33445
1.8020,31654,31538,31554,33513,33390,33391
1.8030,31650,31537,31560,33445,33326,33331
1.8040,31647,31533,31559,33418,33303,33322
1.8050,31657,31538,31569,33398,33286,33304
1.8060,31670,31549,31579,33399,33294,33331
1.8070,31676,31559,31595,33441,33335,33388
