time,CH0_hat1,CH0_hat2
1.2700,32779,32779
1.2710,32778,32776
1.2720,32779,32778
1.2730,32779,32769
1.2740,32778,32766
1.2750,32778,32770
1.2760,32779,32779
1.2770,32781,32783
1.2780,32781,32779
1.2790,32781,32770
1.2800,32782,32765
1.2810,32779,32771
1.2820,32778,32777
1.2830,32779,32777
1.2840,32779,32779
1.2850,32778,32778
1.2860,32780,32773
1.2870,32781,32768
1.2880,32781,32769
1.2890,32776,32776
1.2900,32778,32778
1.2910,32774,32775
1.2920,32781,32770
1.2930,32784,32768
1.2940,32781,32771
1.2950,32778,32774
1.2960,32776,32776
1.2970,32776,32776
1.2980,32777,32774
1.2990,32779,32773
1.3000,32777,32772
1.3010,32781,32773
1.3020,32779,32777
1.3030,32779,32779
1.3040,32776,32776
1.3050,32777,32770
1.3060,32779,32769
1.3070,32778,32775
1.3080,32782,32778
1.3090,32778,32779
1.3100,32779,32773
1.3110,32778,32770
1.3120,32778,32772
1.3130,32780,32775
1.3140,32779,32777
1.3150,32780,32776
1.3160,32781,32773
1.3170,32781,32773
1.3180,32780,32771
1.3190,32779,32772
1.3200,32778,32774
1.3210,32778,32775
1.3220,32778,32778
1.3230,32776,32774
1.3240,32778,32770
1.3250,32778,32770
1.3260,32779,32772
1.3270,32778,32775
1.3280,32780,32778
1.3290,32778,32777
1.3300,32779,32774
1.3310,32778,32775
1.3320,32779,32774
1.3330,32778,32775
1.3340,32781,32779
1.3350,32779,32778
1.3360,32780,32773
1.3370,32779,32773
1.3380,32779,32772
1.3390,32779,32775
1.3400,32778,32774
1.3410,32774,32774
1.3420,32779,32776
1.3430,32780,32773
1.3440,32779,32773
1.3450,32778,32776
1.3460,32777,32776
1.3470,32778,32777
1.3480,32780,32776
1.3490,32779,32775
1.3500,32780,32771
1.3510,32779,32776
1.3520,32778,32772
1.3530,32778,32773
1.3540,32779,32778
1.3550,32779,32774
1.3560,32778,32774
1.3570,32780,32777
1.3580,32778,32777
1.3590,32779,32777
1.3600,32779,32773
1.3610,32779,32773
1.3620,32779,32775
1.3630,32779,32775
1.3640,32779,32772
1.3650,32778,32776
1.3660,32778,32775
1.3670,32778,32774
1.3680,32778,32776
1.3690,32781,32775
1.3700,32779,32777
1.3710,32778,32777
1.3720,32781,32773
1.3730,32780,32772
1.3740,32778,32774
1.3750,32780,32774
1.3760,32777,32775
1.3770,32777,32774
1.3780,32779,32777
1.3790,32777,32775
1.3800,32779,32773
1.3810,32779,32774
1.3820,32778,32775
1.3830,32779,32775
1.3840,32778,32776
1.3850,32779,32777
1.3860,32778,32773
1.3870,32780,32773
1.3880,32778,32773
1.3890,32778,32775
1.3900,32780,32774
1.3910,32778,32776
1.3920,32778,32775
1.3930,32778,32774
1.3940,32777,32774
1.3950,32779,32772
1.3960,32778,32773
1.3970,32777,32775
1.3980,32778,32773
1.3990,32778,32773
1.4000,32781,32774
1.4010,32777,32772
1.4020,32780,32770
1.4030,32779,32775
1.4040,32780,32776
1.4050,32779,32776
1.4060,32777,32772
1.4070,32779,32777
1.4080,32779,32776
1.4090,32778,32775
1.4100,32781,32775
1.4110,32780,32775
1.4120,32780,32776
1.4130,32779,32776
1.4140,32778,32774
1.4150,32780,32774
1.4160,32781,32775
1.4170,32777,32773
1.4180,32778,32772
1.4190,32778,32775
1.4200,32778,32774
1.4210,32779,32776
1.4220,32778,32777
1.4230,32778,32776
1.4240,32778,32773
1.4250,32780,32772
1.4260,32777,32774
1.4270,32779,32776
1.4280,32778,32774
1.4290,32776,32773
1.4300,32781,32774
1.4310,32778,32772
1.4320,32779,32774
1.4330,32776,32775
1.4340,32777,32777
1.4350,32779,32777
1.4360,32779,32773
1.4370,32780,32775
1.4380,32777,32775
1.4390,32778,32772
1.4400,32780,32771
1.4410,32778,32777
1.4420,32779,32773
1.4430,32780,32774
1.4440,32778,32773
1.4450,32781,32775
1.4460,32778,32774
1.4470,32778,32776
1.4480,32780,32776
1.4490,32777,32774
1.4500,32778,32776
1.4510,32779,32775
1.4520,32779,32776
1.4530,32779,32773
1.4540,32779,32772
1.4550,32779,32774
1.4560,32779,32772
1.4570,32779,32775
1.4580,32779,32776
1.4590,32780,32774
1.4600,32779,32775
1.4610,32777,32772
1.4620,32781,32775
1.4630,32778,32772
1.4640,32779,32776
1.4650,32779,32778
1.4660,32779,32776
1.4670,32780,32778
1.4680,32779,32774
1.4690,32779,32775
1.4700,32780,32774
1.4710,32781,32777
1.4720,32778,32777
1.4730,32779,32775
1.4740,32780,32773
1.4750,32778,32773
1.4760,32780,32772
1.4770,32779,32772
1.4780,32777,32776
1.4790,32778,32773
1.4800,32777,32775
1.4810,32779,32775
1.4820,32778,32777
1.4830,32779,32775
1.4840,32778,32775
1.4850,32780,32775
1.4860,32779,32775
1.4870,32778,32773
1.4880,32777,32773
1.4890,32778,32775
1.4900,32776,32772
1.4910,32783,32776
1.4920,32780,32776
1.4930,32780,32774
1.4940,32779,32779
1.4950,32779,32774
1.4960,32779,32774
1.4970,32778,32775
1.4980,32778,32773
1.4990,32780,32774
1.5000,32777,32777
1.5010,32779,32779
1.5020,32779,32774
1.5030,32779,32774
1.5040,32777,32775
1.5050,32779,32774
1.5060,32780,32777
1.5070,32778,32774
1.5080,32777,32773
1.5090,32778,32775
1.5100,32777,32775
1.5110,32777,32775
1.5120,32780,32773
1.5130,32778,32772
1.5140,32779,32775
1.5150,32778,32775
1.5160,32779,32772
1.5170,32779,32774
1.5180,32779,32776
1.5190,32779,32775
1.5200,32780,32774
1.5210,32779,32774
1.5220,32778,32777
1.5230,32781,32774
1.5240,32778,32772
1.5250,32778,32774
1.5260,32778,32775
1.5270,32778,32773
1.5280,32776,32774
1.5290,32781,32775
1.5300,32779,32772
1.5310,32779,32772
1.5320,32781,32773
1.5330,32781,32776
1.5340,32781,32776
1.5350,32778,32772
1.5360,32780,32772
1.5370,32778,32773
1.5380,32779,32773
1.5390,32779,32776
1.5400,32779,32772
1.5410,32777,32772
1.5420,32780,32775
1.5430,32778,32775
1.5440,32778,32774
1.5450,32777,32771
1.5460,32778,32777
1.5470,32781,32775
1.5480,32780,32775
1.5490,32779,32776
1.5500,32781,32774
1.5510,32779,32771
1.5520,32780,32775
1.5530,32779,32777
1.5540,32780,32772
1.5550,32778,32776
1.5560,32779,32775
1.5570,32778,32774
1.5580,32779,32777
1.5590,32779,32774
1.5600,32780,32773
1.5610,32779,32772
1.5620,32779,32775
1.5630,32779,32775
1.5640,32779,32775
1.5650,32778,32773
1.5660,32778,32771
1.5670,32776,32772
1.5680,32778,32775
1.5690,32779,32777
1.5700,32779,32775
1.5710,32780,32775
1.5720,32780,32774
1.5730,32779,32775
1.5740,32778,32777
1.5750,32779,32775
1.5760,32778,32774
1.5770,32780,32770
1.5780,32780,32772
1.5790,32779,32775
1.5800,32781,32775
1.5810,32781,32773
1.5820,32778,32775
1.5830,32776,32775
1.5840,32778,32775
1.5850,32781,32773
1.5860,32779,32777
1.5870,32780,32776
1.5880,32779,32778
1.5890,32778,32775
1.5900,32780,32777
1.5910,32778,32775
1.5920,32778,32773
1.5930,32778,32774
1.5940,32778,32772
1.5950,32780,32777
1.5960,32778,32778
1.5970,32779,32774
1.5980,32778,32776
1.5990,32779,32773
1.6000,32778,32775
1.6010,32777,32776
1.6020,32780,32776
1.6030,32778,32773
1.6040,32780,32774
1.6050,32779,32774
1.6060,32780,32775
1.6070,32778,32774
1.6080,32780,32774
1.6090,32778,32776
1.6100,32780,32773
1.6110,32777,32775
1.6120,32779,32775
1.6130,32779,32775
1.6140,32778,32774
1.6150,32779,32773
1.6160,32779,32774
1.6170,32780,32777
1.6180,32780,32775
1.6190,32780,32775
1.6200,32779,32772
1.6210,32781,32774
1.6220,32780,32770
1.6230,32780,32772
1.6240,32781,32774
1.6250,32779,32777
1.6260,32779,32772
1.6270,32778,32773
1.6280,32779,32774
1.6290,32779,32774
1.6300,32778,32777
1.6310,32780,32773
1.6320,32782,32775
1.6330,32780,32773
1.6340,32780,32772
1.6350,32778,32775
1.6360,32779,32775
1.6370,32780,32775
1.6380,32781,32772
1.6390,32779,32771
1.6400,32780,32773
1.6410,32780,32774
1.6420,32778,32775
1.6430,32779,32773
1.6440,32780,32771
1.6450,32779,32776
1.6460,32779,32773
1.6470,32781,32774
1.6480,32779,32774
1.6490,32779,32773
1.6500,32779,32772
1.6510,32780,32774
1.6520,32780,32772
1.6530,32778,32775
1.6540,32778,32776
1.6550,32777,32771
1.6560,32777,32774
1.6570,32779,32774
1.6580,32779,32775
1.6590,32780,32775
1.6600,32780,32773
1.6610,32781,32776
1.6620,32778,32774
1.6630,32777,32774
1.6640,32780,32773
1.6650,32779,32774
1.6660,32779,32773
1.6670,32777,32775
1.6680,32777,32773
1.6690,32778,32774
1.6700,32779,32771
1.6710,32778,32774
1.6720,32779,32772
1.6730,32781,32775
1.6740,32778,32775
1.6750,32779,32774
1.6760,32778,32776
1.6770,32781,32773
1.6780,32779,32774
1.6790,32779,32774
1.6800,32777,32775
1.6810,32779,32775
1.6820,32780,32775
1.6830,32779,32773
1.6840,32778,32775
1.6850,32779,32775
1.6860,32778,32775
1.6870,32776,32775
1.6880,32780,32775
1.6890,32779,32775
1.6900,32780,32772
1.6910,32779,32775
1.6920,32780,32778
1.6930,32779,32774
1.6940,32779,32774
1.6950,32777,32775
1.6960,32778,32772
1.6970,32779,32775
1.6980,32779,32775
1.6990,32779,32775
1.7000,32780,32775
1.7010,32780,32773
1.7020,32778,32771
1.7030,32777,32772
1.7040,32778,32775
1.7050,32780,32774
1.7060,32779,32777
1.7070,32779,32775
1.7080,32779,32775
1.7090,32780,32775
1.7100,32778,32774
1.7110,32779,32772
1.7120,32778,32774
1.7130,32776,32774
1.7140,32778,32771
1.7150,32778,32777
1.7160,32778,32776
1.7170,32779,32773
1.7180,32779,32772
1.7190,32779,32772
1.7200,32779,32773
1.7210,32778,32774
1.7220,32778,32774
1.7230,32780,32775
1.7240,32780,32775
1.7250,32779,32775
1.7260,32777,32774
1.7270,32777,32773
1.7280,32778,32772
1.7290,32779,32774
1.7300,32779,32775
1.7310,32780,32772
1.7320,32779,32775
1.7330,32778,32773
1.7340,32777,32775
1.7350,32777,32774
1.7360,32779,32776
1.7370,32777,32772
1.7380,32777,32775
1.7390,32775,32774
1.7400,32778,32775
1.7410,32779,32773
1.7420,32779,32776
1.7430,32779,32777
1.7440,32779,32773
1.7450,32779,32774
1.7460,32779,32774
1.7470,32777,32777
1.7480,32779,32775
1.7490,32778,32777
1.7500,32778,32775
1.7510,32779,32775
1.7520,32778,32774
1.7530,32780,32775
1.7540,32778,32775
1.7550,32780,32776
1.7560,32779,32779
1.7570,32778,32775
1.7580,32778,32776
1.7590,32779,32771
1.7600,32778,32777
1.7610,32779,32776
1.7620,32778,32775
1.7630,32777,32773
1.7640,32778,32776
1.7650,32779,32775
1.7660,32777,32776
1.7670,32776,32775
1.7680,32779,32773
1.7690,32779,32773
1.7700,32777,32775
1.7710,32779,32773
1.7720,32778,32773
1.7730,32778,32773
1.7740,32781,32772
1.7750,32777,32775
1.7760,32778,32775
1.7770,32779,32773
1.7780,32779,32772
1.7790,32779,32775
1.7800,32778,32775
1.7810,32780,32771
1.7820,32781,32774
1.7830,32779,32777
1.7840,32779,32779
1.7850,32777,32774
1.7860,32777,32773
1.7870,32779,32774
1.7880,32778,32778
1.7890,32778,32778
1.7900,32778,32777
1.7910,32779,32778
1.7920,32779,32775
1.7930,32778,32769
1.7940,32777,32770
1.7950,32777,32774
1.7960,32779,32778
1.7970,32779,32779
1.7980,32779,32776
1.7990,32778,32771
1.8000,32777,32767
1.8010,32778,32770
1.8020,32777,32774
1.8030,32780,32778
1.8040,32779,32777
1.8050,32779,32775
1.8060,32781,32770
1.8070,32781,32776
1.8080,32781,32775
1.8090,32777,32778
1.8100,32778,32776
1.8110,32776,32774
1.8120,32779,32771
1.8130,32781,32769
1.8140,32782,32776
1.8150,32780,32777
1.8160,32777,32778
1.8170,32777,32771
1.8180,32779,32767
1.8190,32780,32773
1.8200,32777,32775
1.8210,32779,32774
1.8220,32780,32780
1.8230,32781,32775
1.8240,32781,32769
1.8250,32777,32771
1.8260,32777,32772
1.8270,32776,32774
1.8280,32777,32780
1.8290,32776,32777
1.8300,32777,32774
1.8310,32781,32770
1.8320,32780,32769
1.8330,32777,32771
1.8340,32778,32771
1.8350,32779,32774
1.8360,32779,32775
1.8370,32780,32773
1.8380,32780,32770
1.8390,32779,32771
1.8400,32777,32775
1.8410,32777,32777
1.8420,32776,32774
1.8430,32780,32774
1.8440,32782,32773
1.8450,32780,32773
1.8460,32778,32774
1.8470,32779,32776
1.8480,32776,32777
1.8490,32779,32773
1.8500,32781,32770
1.8510,32783,32772
1.8520,32780,32776
1.8530,32779,32777
1.8540,32777,32774
1.8550,32778,32774
1.8560,32781,32773
1.8570,32777,32774
1.8580,32779,32777
1.8590,32779,32779
1.8600,32780,32774
1.8610,32778,32775
1.8620,32780,32775
1.8630,32779,32772
1.8640,32779,32774
1.8650,32780,32775
1.8660,32778,32776
1.8670,32780,32777
1.8680,32777,32770
1.8690,32780,32771
1.8700,32777,32775
1.8710,32780,32775
1.8720,32779,32780
1.8730,32779,32775
1.8740,32779,32772
1.8750,32780,32770
1.8760,32779,32774
1.8770,32778,32774
1.8780,32778,32773
1.8790,32779,32776
1.8800,32780,32777
1.8810,32780,32773
1.8820,32779,32773
1.8830,32779,32776
1.8840,32781,32777
1.8850,32781,32775
1.8860,32780,32773
1.8870,32778,32772
1.8880,32781,32774
1.8890,32779,32776
1.8900,32779,32775
1.8910,32777,32775
1.8920,32777,32774
1.8930,32779,32773
1.8940,32779,32775
1.8950,32778,32774
1.8960,32779,32774
1.8970,32777,32775
1.8980,32779,32777
1.8990,32781,32776
1.9000,32780,32773
1.9010,32778,32773
1.9020,32779,32774
1.9030,32780,32777
1.9040,32780,32774
1.9050,32779,32774
1.9060,32778,32776
1.9070,32778,32773
1.9080,32779,32774
1.9090,32778,32773
1.9100,32778,32775
1.9110,32778,32771
1.9120,32780,32772
1.9130,32780,32772
1.9140,32780,32775
1.9150,32778,32774
1.9160,32779,32776
1.9170,32778,32776
1.9180,32779,32775
1.9190,32778,32773
1.9200,32778,32775
1.9210,32780,32774
1.9220,32779,32773
1.9230,32779,32776
1.9240,32779,32773
1.9250,32779,32774
1.9260,32781,32772
1.9270,32779,32775
1.9280,32779,32774
1.9290,32778,32779
1.9300,32778,32775
1.9310,32778,32775
1.9320,32779,32775
1.9330,32780,32774
1.9340,32778,32778
1.9350,32779,32774
1.9360,32779,32776
1.9370,32778,32772
1.9380,32779,32777
1.9390,32781,32777
1.9400,32778,32775
1.9410,32778,32774
1.9420,32779,32775
1.9430,32779,32775
1.9440,32777,32773
1.9450,32779,32774
1.9460,32780,32774
1.9470,32780,32777
1.9480,32779,32774
1.9490,32780,32775
1.9500,32779,32775
1.9510,32778,32775
1.9520,32779,32776
1.9530,32781,32774
1.9540,32779,32775
1.9550,32779,32774
1.9560,32780,32773
1.9570,32779,32773
1.9580,32779,32775
1.9590,32781,32777
1.9600,32777,32774
1.9610,32780,32774
1.9620,32779,32777
1.9630,32779,32775
1.9640,32781,32776
1.9650,32780,32775
1.9660,32777,32775
1.9670,32778,32773
1.9680,32779,32773
1.9690,32780,32774
1.9700,32780,32776
1.9710,32781,32777
1.9720,32780,32776
1.9730,32781,32775
1.9740,32779,32774
1.9750,32780,32774
1.9760,32780,32774
1.9770,32780,32771
1.9780,32780,32774
1.9790,32781,32776
1.9800,32779,32773
1.9810,32778,32775
1.9820,32779,32774
1.9830,32779,32774
1.9840,32779,32772
1.9850,32780,32775
1.9860,32778,32772
1.9870,32778,32770
1.9880,32778,32777
1.9890,32779,32774
1.9900,32779,32775
1.9910,32777,32774
1.9920,32779,32777
1.9930,32778,32777
1.9940,32779,32774
1.9950,32780,32772
1.9960,32777,32774
1.9970,32779,32773
1.9980,32780,32773
1.9990,32781,32773
2.0000,32780,32772
2.0010,32778,32774
2.0020,32781,32777
2.0030,32779,32774
2.0040,32777,32773
2.0050,32780,32772
2.0060,32778,32778
2.0070,32779,32778
2.0080,32778,32775
2.0090,32779,32775
2.0100,32779,32773
2.0110,32780,32775
2.0120,32781,32774
2.0130,32779,32774
2.0140,32779,32776
2.0150,32779,32775
2.0160,32778,32771
2.0170,32779,32771
2.0180,32778,32773
2.0190,32779,32775
2.0200,32778,32776
2.0210,32779,32772
2.0220,32780,32774
2.0230,32780,32773
2.0240,32781,32774
2.0250,32777,32773
2.0260,32778,32775
2.0270,32777,32776
2.0280,32779,32777
2.0290,32779,32774
2.0300,32778,32775
2.0310,32779,32774
2.0320,32782,32776
2.0330,32779,32773
2.0340,32778,32772
2.0350,32778,32775
2.0360,32780,32774
2.0370,32777,32774
2.0380,32778,32775
2.0390,32778,32771
2.0400,32779,32776
2.0410,32782,32780
2.0420,32778,32778
2.0430,32780,32775
2.0440,32777,32772
2.0450,32779,32774
2.0460,32778,32774
2.0470,32779,32774
2.0480,32778,32773
2.0490,32778,32775
2.0500,32780,32775
2.0510,32779,32773
2.0520,32780,32773
2.0530,32779,32775
2.0540,32778,32775
2.0550,32779,32776
2.0560,32778,32773
2.0570,32779,32774
2.0580,32779,32775
2.0590,32779,32772
2.0600,32778,32778
2.0610,32779,32776
2.0620,32779,32776
2.0630,32778,32778
2.0640,32779,32775
2.0650,32777,32774
2.0660,32776,32773
2.0670,32779,32774
2.0680,32780,32772
2.0690,32780,32774
2.0700,32780,32773
2.0710,32779,32776
2.0720,32780,32775
2.0730,32780,32774
2.0740,32778,32777
2.0750,32779,32775
2.0760,32779,32776
2.0770,32780,32777
2.0780,32780,32776
2.0790,32780,32773
2.0800,32779,32776
2.0810,32777,32774
2.0820,32778,32773
2.0830,32778,32771
2.0840,32779,32770
2.0850,32780,32774
2.0860,32777,32775
2.0870,32778,32775
2.0880,32779,32775
2.0890,32779,32772
2.0900,32780,32773
2.0910,32781,32776
2.0920,32778,32777
2.0930,32780,32777
2.0940,32781,32778
2.0950,32782,32774
2.0960,32781,32772
2.0970,32778,32769
2.0980,32777,32777
2.0990,32780,32778
2.1000,32780,32776
2.1010,32781,32775
2.1020,32780,32770
2.1030,32781,32771
2.1040,32780,32772
2.1050,32780,32778
2.1060,32779,32776
2.1070,32779,32777
2.1080,32780,32772
2.1090,32779,32770
2.1100,32779,32775
2.1110,32780,32774
2.1120,32778,32777
2.1130,32779,32775
2.1140,32777,32775
2.1150,32779,32773
2.1160,32778,32773
2.1170,32781,32773
2.1180,32778,32775
2.1190,32778,32775
2.1200,32778,32774
2.1210,32779,32772
2.1220,32777,32775
2.1230,32779,32774
2.1240,32779,32773
2.1250,32779,32775
2.1260,32779,32772
2.1270,32779,32772
2.1280,32782,32770
2.1290,32781,32775
2.1300,32777,32777
2.1310,32781,32775
2.1320,32781,32775
2.1330,32781,32774
2.1340,32780,32776
2.1350,32779,32771
2.1360,32782,32774
2.1370,32781,32774
2.1380,32779,32773
2.1390,32779,32774
2.1400,32778,32774
2.1410,32778,32775
2.1420,32780,32773
2.1430,32780,32777
2.1440,32777,32775
2.1450,32779,32773
2.1460,32779,32772
2.1470,32779,32774
2.1480,32778,32775
2.1490,32777,32777
2.1500,32780,32776
2.1510,32779,32774
2.1520,32778,32774
2.1530,32779,32772
2.1540,32779,32771
2.1550,32779,32773
2.1560,32779,32774
2.1570,32780,32773
2.1580,32778,32772
2.1590,32778,32773
2.1600,32778,32775
2.1610,32776,32774
2.1620,32779,32776
2.1630,32779,32773
2.1640,32779,32777
2.1650,32778,32774
2.1660,32777,32774
2.1670,32777,32774
2.1680,32779,32777
2.1690,32779,32775
2.1700,32780,32776
2.1710,32779,32775
2.1720,32780,32773
2.1730,32777,32776
2.1740,32778,32775
2.1750,32780,32775
2.1760,32779,32776
2.1770,32783,32774
2.1780,32781,32777
2.1790,32780,32777
2.1800,32778,32776
2.1810,32779,32772
2.1820,32780,32775
2.1830,32778,32775
2.1840,32779,32772
2.1850,32777,32774
2.1860,32780,32772
2.1870,32779,32775
2.1880,32780,32773
2.1890,32779,32773
2.1900,32779,32776
2.1910,32779,32777
2.1920,32779,32775
2.1930,32779,32774
2.1940,32778,32775
2.1950,32779,32773
2.1960,32779,32773
2.1970,32778,32772
2.1980,32779,32771
2.1990,32779,32777
2.2000,32778,32775
2.2010,32779,32772
2.2020,32778,32773
2.2030,32779,32773
2.2040,32778,32776
2.2050,32778,32776
2.2060,32780,32775
2.2070,32778,32772
2.2080,32779,32774
2.2090,32779,32771
2.2100,32780,32773
2.2110,32778,32774
2.2120,32779,32773
2.2130,32778,32771
2.2140,32779,32776
2.2150,32781,32774
2.2160,32778,32773
2.2170,32778,32774
2.2180,32778,32773
2.2190,32779,32774
2.2200,32779,32776
2.2210,32779,32773
2.2220,32780,32775
2.2230,32777,32776
2.2240,32779,32776
2.2250,32780,32776
2.2260,32778,32774
2.2270,32780,32774
2.2280,32778,32775
2.2290,32780,32774
2.2300,32778,32776
2.2310,32779,32775
2.2320,32779,32775
2.2330,32779,32774
2.2340,32779,32773
2.2350,32778,32773
2.2360,32779,32774
2.2370,32779,32775
2.2380,32777,32777
2.2390,32778,32778
2.2400,32777,32775
2.2410,32778,32773
2.2420,32780,32776
2.2430,32780,32774
2.2440,32777,32773
2.2450,32777,32773
2.2460,32777,32775
2.2470,32780,32774
2.2480,32778,32776
2.2490,32776,32772
2.2500,32779,32774
2.2510,32781,32775
2.2520,32779,32773
2.2530,32778,32775
2.2540,32779,32775
2.2550,32779,32775
2.2560,32778,32775
2.2570,32780,32777
2.2580,32781,32777
2.2590,32779,32776
2.2600,32779,32773
2.2610,32779,32774
2.2620,32780,32774
2.2630,32781,32775
2.2640,32777,32772
2.2650,32780,32775
2.2660,32778,32777
2.2670,32779,32776
2.2680,32779,32772
2.2690,32779,32775
2.2700,32779,32774
2.2710,32779,32775
2.2720,32778,32774
2.2730,32778,32775
2.2740,32781,32774
2.2750,32781,32773
2.2760,32777,32776
2.2770,32780,32775
2.2780,32780,32774
2.2790,32781,32778
2.2800,32781,32776
2.2810,32778,32774
2.2820,32780,32776
2.2830,32779,32779
2.2840,32779,32777
2.2850,32780,32777
2.2860,32778,32775
2.2870,32779,32774
2.2880,32779,32773
2.2890,32779,32775
2.2900,32778,32776
2.2910,32778,32777
2.2920,32779,32776
2.2930,32777,32775
2.2940,32780,32777
2.2950,32779,32773
2.2960,32779,32776
2.2970,32779,32771
2.2980,32780,32775
2.2990,32780,32772
2.3000,32779,32773
2.3010,32777,32773
2.3020,32779,32772
2.3030,32778,32774
2.3040,32779,32775
2.3050,32780,32774
2.3060,32779,32775
2.3070,32779,32777
2.3080,32780,32774
2.3090,32779,32774
2.3100,32780,32774
2.3110,32780,32778
2.3120,32781,32774
2.3130,32780,32772
2.3140,32778,32773
2.3150,32777,32771
2.3160,32779,32774
2.3170,32778,32773
2.3180,32780,32774
2.3190,32779,32775
2.3200,32782,32776
2.3210,32780,32775
2.3220,32778,32775
2.3230,32778,32776
2.3240,32778,32775
2.3250,32778,32773
2.3260,32780,32771
2.3270,32780,32776
2.3280,32779,32775
2.3290,32780,32774
2.3300,32779,32777
2.3310,32779,32777
2.3320,32779,32775
2.3330,32777,32776
2.3340,32779,32777
2.3350,32777,32774
2.3360,32779,32777
2.3370,32779,32775
2.3380,32777,32776
2.3390,32777,32774
2.3400,32780,32774
2.3410,32780,32778
2.3420,32781,32772
2.3430,32779,32778
2.3440,32778,32777
2.3450,32779,32775
2.3460,32778,32776
2.3470,32781,32775
2.3480,32780,32774
2.3490,32779,32773
2.3500,32779,32775
2.3510,32777,32774
2.3520,32781,32775
2.3530,32780,32773
2.3540,32780,32773
2.3550,32781,32773
2.3560,32779,32776
2.3570,32779,32774
2.3580,32779,32774
2.3590,32780,32774
2.3600,32778,32776
2.3610,32780,32776
2.3620,32779,32773
2.3630,32779,32776
2.3640,32780,32774
2.3650,32779,32774
2.3660,32780,32771
2.3670,32779,32772
2.3680,32778,32774
2.3690,32777,32774
2.3700,32779,32776
2.3710,32780,32774
2.3720,32777,32772
2.3730,32780,32775
2.3740,32779,32775
2.3750,32779,32780
2.3760,32780,32776
2.3770,32779,32777
2.3780,32778,32773
2.3790,32779,32773
2.3800,32778,32774
2.3810,32780,32775
2.3820,32777,32773
2.3830,32779,32778
2.3840,32779,32776
2.3850,32778,32776
2.3860,32778,32773
2.3870,32779,32774
2.3880,32779,32775
2.3890,32778,32775
2.3900,32778,32774
2.3910,32779,32776
2.3920,32778,32774
2.3930,32777,32775
2.3940,32778,32776
2.3950,32777,32774
2.3960,32778,32773
2.3970,32778,32773
2.3980,32779,32773
2.3990,32780,32776
2.4000,32779,32771
2.4010,32780,32773
2.4020,32779,32775
2.4030,32779,32773
2.4040,32778,32772
2.4050,32778,32775
2.4060,32779,32773
2.4070,32781,32778
2.4080,32779,32775
2.4090,32777,32774
2.4100,32779,32774
2.4110,32779,32772
2.4120,32778,32774
2.4130,32778,32775
2.4140,32780,32772
2.4150,32778,32773
2.4160,32780,32773
2.4170,32779,32773
2.4180,32779,32775
2.4190,32777,32773
2.4200,32779,32773
2.4210,32780,32774
2.4220,32777,32773
2.4230,32777,32776
2.4240,32777,32774
2.4250,32777,32776
2.4260,32777,32775
2.4270,32778,32772
2.4280,32779,32777
2.4290,32779,32775
2.4300,32779,32774
2.4310,32779,32775
2.4320,32779,32775
2.4330,32778,32777
2.4340,32780,32774
2.4350,32780,32775
2.4360,32779,32771
2.4370,32779,32774
2.4380,32781,32776
2.4390,32780,32774
2.4400,32780,32776
2.4410,32779,32773
2.4420,32781,32772
2.4430,32781,32775
2.4440,32780,32773
2.4450,32781,32773
2.4460,32779,32774
2.4470,32780,32774
2.4480,32779,32777
2.4490,32778,32775
2.4500,32780,32775
2.4510,32778,32776
2.4520,32777,32773
2.4530,32776,32777
2.4540,32778,32777
2.4550,32778,32774
2.4560,32779,32775
2.4570,32780,32775
2.4580,32778,32778
2.4590,32779,32771
2.4600,32779,32774
2.4610,32778,32776
2.4620,32781,32773
2.4630,32779,32772
2.4640,32778,32772
2.4650,32779,32779
2.4660,32778,32775
2.4670,32778,32777
2.4680,32780,32772
2.4690,32779,32772
2.4700,32778,32773
2.4710,32781,32776
2.4720,32777,32776
2.4730,32780,32778
2.4740,32780,32776
2.4750,32778,32774
2.4760,32781,32775
2.4770,32779,32771
2.4780,32778,32773
2.4790,32777,32774
2.4800,32778,32775
2.4810,32780,32773
2.4820,32781,32773
2.4830,32776,32773
2.4840,32779,32773
2.4850,32779,32775
2.4860,32779,32776
2.4870,32778,32777
2.4880,32778,32775
2.4890,32779,32772
2.4900,32778,32774
2.4910,32779,32774
2.4920,32777,32777
2.4930,32780,32775
2.4940,32779,32774
2.4950,32779,32776
2.4960,32779,32776
2.4970,32778,32774
2.4980,32780,32776
2.4990,32778,32776
2.5000,32779,32774
2.5010,32779,32774
2.5020,32777,32771
2.5030,32779,32773
2.5040,32778,32773
2.5050,32778,32774
2.5060,32780,32773
2.5070,32780,32774
2.5080,32779,32773
2.5090,32779,32775
2.5100,32780,32771
2.5110,32778,32771
2.5120,32779,32774
2.5130,32781,32776
2.5140,32780,32774
2.5150,32780,32772
2.5160,32778,32775
2.5170,32781,32772
2.5180,32779,32770
2.5190,32780,32774
2.5200,32778,32773
2.5210,32780,32775
2.5220,32779,32774
2.5230,32778,32775
2.5240,32778,32775
2.5250,32780,32778
2.5260,32778,32776
2.5270,32779,32773
2.5280,32781,32774
2.5290,32778,32773
2.5300,32779,32774
2.5310,32779,32775
2.5320,32777,32773
2.5330,32778,32774
2.5340,32779,32775
2.5350,32781,32777
2.5360,32779,32777
2.5370,32779,32771
2.5380,32778,32774
2.5390,32778,32775
2.5400,32778,32774
