time,CH0_hat1,CH1_hat1,CH2_hat1,CH0_hat2,CH1_hat2,CH2_hat2
0.997,31751.71178752692,31646.75521186786,31703.818981158223,33022.45328260513,32924.55218976176,33064.26520767365
0.998,31801.642585655987,31685.477055314892,31740.502832844886,33206.01783168644,33096.89890528811,33235.592120149544
0.999,31858.70635494635,31744.578816365625,31798.58559801543,33429.35469973538,33318.196167236136,33470.14682175345
1.0,31903.54217367449,31801.642585655987,31888.257235471712,33809.741237553884,33757.73128198084,34077.949439822696
1.001,32033.97364633817,31933.093054199853,32060.467539222984,34354.31606649512,34250.29615534904,34588.87076809903
1.002,32139.949217877416,32018.688708135396,32137.911226117045,34631.702496218,34469.553811196165,34679.63323958923
1.003,32186.82302836593,32051.296576301316,32120.588296153895,34690.8510731442,34516.46475151695,34619.46485961258
1.004,32215.354913011106,32077.79046918613,32127.721267315195,34642.92032977297,34481.79144780159,34526.66278202146
1.005,32188.861020126293,32057.410551582427,32090.018419748347,34524.62317592056,34363.49429394919,34353.29626344467
1.006,32161.3481313613,32025.821679296692,32034.992642218356,34337.99921768789,34180.949547918324,34124.86038014347
1.007,32128.74026319538,31992.194815250587,31979.966864688366,34135.058410647995,33991.266180534294,33928.038391406284
1.008,32064.543522743723,31937.169037720596,31922.903095398004,33946.39484631442,33808.72143450343,33742.434236224064
1.009,32033.97364633817,31904.561169554672,31894.371210752823,33769.968918586266,33627.19649152302,33538.47362613372
1.01,31968.75791000633,31829.155474420983,31794.50961449469,33343.69124349743,33157.06728526476,32905.175931803176
1.011,31838.326437342646,31693.629022356374,31620.26131898305,32812.37385421206,32673.680639350627,32404.45263403136
1.012,31745.59781224581,31618.22332722268,31560.140562052136,32542.12604584235,32462.581407907113,32320.82878389432
1.013,31685.477055314892,31576.444496135096,31557.08357441158,32485.01707501705,32424.848695040397,32411.591255384526
1.014,31675.287096513042,31568.292529093615,31572.368512614354,32532.947818388282,32456.4625896044,32498.27451467293
1.015,31684.45805943471,31575.42550025491,31605.99537666046,32664.50241189656,32579.858758709066,32666.542017997468
1.016,31734.388857563776,31622.299310743423,31657.964166549897,32856.22538538149,32764.44311084083,32888.85908299595
1.017,31768.01572160988,31658.983162430082,31717.06592760063,33022.45328260513,32928.63140196357,33071.403829026814
1.018,31790.433630973952,31680.382075913967,31736.426849324143,33192.76039203057,33091.79989003584,33235.592120149544
1.019,31853.61137554542,31737.44584520433,31795.528610374877,33396.721002120925,33292.70109097484,33448.73095769396
1.02,31902.523177794305,31799.604593895616,31880.105268430234,33810.76104060433,33752.632266728586,34065.71180321727
1.021,32026.840675176878,31927.99807479893,32054.353563941873,34325.76158108247,34231.93970044091,34575.61332844315
1.022,32126.70227143501,32011.5557369741,32124.66427967464,34619.46485961258,34454.25676543939,34662.29658773155
1.023,32188.861020126293,32055.37255982206,32125.683275554824,34683.712451791034,34505.24691796198,34602.1282077549
1.024,32206.183950089442,32068.619506264462,32108.36034559168,34645.979738924325,34483.83105390249,34520.54396371875
1.025,32190.899011886664,32059.448543342798,32083.904444467236,34526.66278202146,34365.53390005009,34348.19724819241
1.026,32161.3481313613,32023.78368753632,32030.916658697617,34336.97941463744,34181.96935096877,34118.74156184076
1.027,32114.47432087279,31979.966864688366,31974.87188528744,34137.098016748896,33996.36519578655,33930.07799750719
1.028,32067.600510384276,31935.131045960225,31929.017070679114,33950.47405851622,33814.84025280614,33742.434236224064
1.029,32027.85967105706,31896.409202513194,31888.257235471712,33751.61246367813,33620.057870169854,33538.47362613372
1.03,31960.60594296485,31823.041499139872,31794.50961449469,33333.493212992915,33148.90886086114,32907.21553790408
1.031,31847.497400264314,31697.705005877113,31619.242323102866,32819.51247556523,32676.740048501983,32405.472437081815
1.032,31731.33186992322,31607.014372540645,31548.9316073701,32523.769590934222,32451.363574352144,32313.690162541156
1.033,31675.287096513042,31565.23554145306,31544.85562384936,32473.799241462082,32412.61105843498,32393.23480047639
1.034,31664.078141831007,31559.12156617195,31571.34951673417,32526.82900008557,32449.323968251243,32488.076484168407
1.035,31682.42006767434,31572.368512614354,31594.786421978424,32651.24497224069,32569.660728204544,32659.403396644302
1.036,31706.87596879878,31600.900397259535,31639.62224070657,32827.67089996884,32739.967837629993,32875.60164334007
1.037,31746.616808125993,31639.62224070657,31693.629022356374,33020.41367650422,32921.4927806104,33063.245404623194
1.038,31792.47162273432,31681.401071794153,31739.4838369647,33207.037634736895,33097.918708338555,33236.6119232
1.039,31842.402420863385,31724.198898761922,31784.31965569284,33402.83982042363,33298.819909277554,33463.00820040028
1.04,31901.50418191412,31796.547606255062,31880.105268430234,33824.01848026021,33763.850100283555,34081.00884897405
1.041,32019.707704015582,31921.884099517818,32051.296576301316,34334.93980853654,34232.95950349136,34579.69254064496
1.042,32135.873234356673,32019.707704015582,32131.79725083593,34623.54407181438,34456.296371540295,34668.41540603426
1.043,32194.974995407407,32059.448543342798,32131.79725083593,34686.77186094239,34509.32613016378,34603.14801080535
1.044,32209.24093773,32071.67649390502,32115.493316752974,34649.03914807567,34487.9102661043,34530.741994223274
1.045,32195.993991287593,32062.50553098335,32090.018419748347,34529.72219117282,34367.57350615099,34346.15764209151
1.046,32164.405119001858,32026.840675176878,32025.821679296692,34339.01902073834,34185.02876012013,34129.95939539573
1.047,32117.531308513346,31985.06184408929,31983.02385232892,34141.177228950706,34000.44440798836,33934.157209708996
1.048,32071.67649390502,31937.169037720596,31930.0360665593,33953.53346766758,33817.8996619575,33744.47384232497
1.049,32021.745695775953,31894.371210752823,31885.20024783116,33754.67187282949,33619.03806711941,33531.33500478055
1.05,31954.491967683738,31818.965515619133,31781.262668052284,33329.414000791105,33143.809845608885,32899.057113500465
1.051,31840.364429103018,31697.705005877113,31620.26131898305,32815.43326336342,32669.601427148817,32397.314012678202
1.052,31729.29387816285,31602.938389019906,31543.836627969176,32525.809197035123,32449.323968251243,32314.70996559161
1.053,31672.23010887249,31566.254537333247,31548.9316073701,32492.155696370217,32427.908104191752,32412.61105843498
1.054,31680.382075913967,31572.368512614354,31577.463492015282,32534.98742448919,32455.442786553955,32495.215105521573
1.055,31684.45805943471,31573.38750849454,31601.91939313972,32652.264775291143,32574.75974345681,32670.62123019927
1.056,31710.95195231952,31604.976380780277,31646.75521186786,32842.96794572562,32755.264883386764,32885.799673844595
1.057,31759.8637545684,31649.81219950842,31700.76199351767,33028.57210090784,32929.651205014015,33069.364222925906
1.058,31798.58559801543,31685.477055314892,31742.540824605254,33215.19605914051,33106.07713274217,33247.82975675497
1.059,31846.47840438413,31732.350865803404,31791.452626854134,33416.09726007951,33307.99813673162,33465.04780650119
1.06,31910.675144835783,31804.69957329654,31887.238239591527,33854.61257177376,33789.34517654485,34102.424713033535
1.061,32034.992642218356,31941.245021241335,32069.638502144648,34340.0388237888,34245.19714009678,34590.91037419993
1.062,32130.778254955752,32014.612724614657,32129.759259075567,34629.66289011709,34463.43499289346,34675.55402738742
1.063,32191.91800776685,32058.429547462612,32128.74026319538,34681.67284569013,34509.32613016378,34608.24702605761
1.064,32199.050978928142,32062.50553098335,32104.28436207094,34646.99954197477,34483.83105390249,34521.563766769206
1.065,32197.01298716778,32062.50553098335,32088.999423868165,34530.741994223274,34367.57350615099,34350.23685429331
1.066,32156.253151960373,32025.821679296692,32029.89766281743,34337.99921768789,34184.00895706967,34126.89998624438
1.067,32115.493316752974,31980.98586056855,31978.94786880818,34136.07821369844,33994.32558968565,33928.038391406284
1.068,32067.600510384276,31938.188033600778,31933.093054199853,33950.47405851622,33811.780843654786,33742.434236224064
1.069,32019.707704015582,31892.333218992455,31883.162256070787,33751.61246367813,33615.97865796805,33533.37461088146
1.07,31955.510963563924,31817.946519738947,31785.338651573027,33329.414000791105,33144.82964865934,32899.057113500465
1.071,31860.744346706717,31709.932956439334,31628.413286024534,32824.611490817486,32677.759851552437,32398.333815728656
1.072,31744.578816365625,31618.22332722268,31562.178553812504,32528.86860618648,32452.3833774026,32316.74957169251
1.073,31674.268100632857,31572.368512614354,31556.064578531394,32476.858650613438,32416.690270636784,32402.41302793046
1.074,31670.192117112118,31564.216545572875,31571.34951673417,32529.888409236926,32449.323968251243,32490.11609026931
1.075,31688.53404295545,31577.463492015282,31598.862405499167,32655.324184442492,32573.739940406354,32661.443002745204
1.076,31705.856972918595,31597.84340961898,31642.679228347122,32827.67089996884,32742.007443730894,32871.52243113827
1.077,31756.806766927846,31643.698224227308,31695.667014116745,33038.770131412355,32937.80962941763,33073.443435127716
1.078,31807.756560937098,31692.610026476188,31754.768775167475,33214.17625609006,33109.136541893524,33244.77034760361
1.079,31852.59237966524,31734.388857563776,31791.452626854134,33427.315093634475,33322.275379437946,33481.36465530842
1.08,31919.84610775745,31811.832544457837,31896.409202513194,33840.335329067435,33783.22635824214,34098.34550083173
1.081,32026.840675176878,31931.055062439485,32059.448543342798,34347.177445141955,34249.27635229859,34591.930177250375
1.082,32137.911226117045,32021.745695775953,32133.835242596302,34629.66289011709,34466.49440204481,34678.61343653878
1.083,32197.01298716778,32061.486535103166,32130.778254955752,34696.96989144691,34518.50435761785,34613.346041309866
1.084,32206.183950089442,32072.6954897852,32117.531308513346,34652.09855722703,34487.9102661043,34523.60337287011
1.085,32197.01298716778,32062.50553098335,32083.904444467236,34540.94002472779,34376.75173360506,34357.37547564648
1.086,32167.462106642408,32034.992642218356,32036.011638098542,34347.177445141955,34187.06836622103,34126.89998624438
1.087,32128.74026319538,31995.25180289114,31984.042848209105,34152.395062505675,34011.66224154333,33944.35524021352
1.088,32075.752477425758,31948.37799240263,31939.207029480964,33963.7314981721,33828.09769246201,33760.7906911322
1.089,32021.745695775953,31894.371210752823,31893.352214872637,33750.59266062768,33616.9984610185,33532.354807831005
1.09,31969.776905886516,31826.098486780425,31792.47162273432,33336.55262214427,33149.928663911596,32902.11652265182
1.091,31847.497400264314,31701.780989397852,31627.394290144348,32819.51247556523,32674.70044240108,32398.333815728656
1.092,31732.350865803404,31609.052364301016,31543.836627969176,32528.86860618648,32456.4625896044,32320.82878389432
1.093,31677.325088273414,31573.38750849454,31547.912611489915,32481.957665865695,32425.86849809085,32413.630861485428
1.094,31667.135129471564,31563.19754969269,31572.368512614354,32536.007227539638,32454.4229835035,32493.175499420664
1.095,31682.42006767434,31578.482487895464,31600.900397259535,32645.126153937978,32565.58151600274,32660.423199694756
1.096,31705.856972918595,31601.91939313972,31642.679228347122,32826.65109691839,32737.928231529084,32869.48282503736
1.097,31753.74977928729,31643.698224227308,31699.742997637484,33022.45328260513,32922.51258366086,33068.34441987546
1.098,31802.661581536173,31683.439063554524,31736.426849324143,33207.037634736895,33100.97811748991,33245.79015065406
1.099,31841.383424983203,31728.274882282665,31790.433630973952,33415.07745702905,33307.99813673162,33466.06760955164
1.1,31910.675144835783,31802.661581536173,31890.295227232084,33828.09769246201,33772.00852468717,34088.14747032721
1.101,32020.726699895768,31921.884099517818,32048.239588660763,34333.920005486085,34237.03871569317,34584.791555897216
1.102,32130.778254955752,32018.688708135396,32130.778254955752,34628.643087066645,34459.35578069165,34662.29658773155
1.103,32198.031983047964,32058.429547462612,32127.721267315195,34696.96989144691,34519.524160668305,34612.32623825941
1.104,32217.392904771477,32078.80946506631,32123.645283794453,34656.17776942884,34491.98947830611,34531.76179727373
1.105,32201.088970688514,32063.524526863537,32087.98042798798,34534.82120642508,34370.63291530235,34358.395278696924
1.106,32159.31013960093,32025.821679296692,32040.08762161928,34332.90020243563,34177.89013876697,34117.721758790314
1.107,32124.66427967464,31989.13782761003,31979.966864688366,34156.47427470748,34005.54342324062,33931.09780055764
1.108,32067.600510384276,31942.26401712152,31932.074058319668,33950.47405851622,33816.87985890704,33749.57285757723
1.109,32021.745695775953,31898.44719427356,31890.295227232084,33753.65206977903,33618.01826406895,33534.39441393191
1.11,31963.662930605406,31825.079490900243,31790.433630973952,33334.51301604336,33142.79004255844,32900.07691655092
1.111,31850.554387904867,31701.780989397852,31622.299310743423,32818.492672514774,32675.720245451528,32406.49224013227
1.112,31734.388857563776,31610.071360181202,31551.988595010655,32526.82900008557,32452.3833774026,32320.82878389432
1.113,31677.325088273414,31569.3115249738,31555.04558265121,32481.957665865695,32419.74967978814,32401.393224880005
1.114,31665.097137711193,31560.140562052136,31567.27353321343,32537.027030590092,32457.482392654856,32491.135893319763
1.115,31678.3440841536,31571.34951673417,31604.976380780277,32658.383593593848,32576.79934955771,32665.522214947014
1.116,31714.008939960073,31600.900397259535,31646.75521186786,32835.829324372455,32746.086655932704,32878.66105249143
1.117,31751.71178752692,31639.62224070657,31688.53404295545,33017.35426735287,32920.47297755995,33069.364222925906
1.118,31792.47162273432,31678.3440841536,31737.44584520433,33209.077240837796,33099.958314439464,33237.631726250445
1.119,31840.364429103018,31725.217894642108,31789.414635093766,33413.03785092815,33307.99813673162,33463.00820040028
1.12,31904.561169554672,31799.604593895616,31882.1432601906,33830.13729856292,33774.04813078807,34091.20687947857
1.121,32011.5557369741,31920.865103637632,32045.182601020206,34332.90020243563,34237.03871569317,34580.712343695406
1.122,32128.74026319538,32014.612724614657,32121.60729203408,34629.66289011709,34460.375583742105,34668.41540603426
1.123,32187.842024246107,32054.353563941873,32126.70227143501,34688.8114670433,34511.36573626469,34602.1282077549
1.124,32200.069974808328,32064.543522743723,32104.28436207094,34646.99954197477,34485.8706600034,34526.66278202146
1.125,32191.91800776685,32059.448543342798,32087.98042798798,34525.64297897102,34363.49429394919,34347.177445141955
1.126,32164.405119001858,32025.821679296692,32027.85967105706,34340.0388237888,34180.949547918324,34131.99900149664
1.127,32117.531308513346,31985.06184408929,31979.966864688366,34144.236638102055,33998.40480188746,33931.09780055764
1.128,32069.638502144648,31941.245021241335,31933.093054199853,33951.493861566676,33813.82044975569,33751.61246367813
1.129,32027.85967105706,31896.409202513194,31885.20024783116,33752.632266728586,33613.93905186714,33531.33500478055
1.13,31961.624938845034,31825.079490900243,31786.35764745321,33327.3743946902,33139.73063340708,32888.85908299595
1.131,31847.497400264314,31700.76199351767,31624.33730250379,32818.492672514774,32673.680639350627,32403.432830980913
1.132,31735.407853443958,31608.03336842083,31547.912611489915,32530.90821228738,32455.442786553955,32317.769374742966
1.133,31678.3440841536,31569.3115249738,31547.912611489915,32482.97746891615,32421.78928588904,32408.53184623317
1.134,31667.135129471564,31560.140562052136,31568.292529093615,32533.967621438736,32455.442786553955,32494.19530247112
1.135,31676.306092393228,31571.34951673417,31602.938389019906,32657.3637905434,32578.83895565861,32673.680639350627
1.136,31711.970948199705,31599.881401379353,31641.660232466937,32840.92833962471,32754.245080336317,32885.799673844595
1.137,31756.806766927846,31645.736215987676,31701.780989397852,33037.7503283619,32933.730417215826,33070.38402597636
1.138,31801.642585655987,31687.515047075263,31744.578816365625,33218.25546829186,33111.17614799443,33252.928772007224
1.139,31844.440412623757,31730.312874043033,31787.376643333395,33416.09726007951,33315.13675808478,33479.32504920752
1.14,31909.656148955597,31802.661581536173,31893.352214872637,33844.414541269245,33785.26596434304,34102.424713033535
1.141,32023.78368753632,31924.941087158375,32050.27758042113,34346.15764209151,34247.23674619768,34587.85096504857
1.142,32133.835242596302,32017.66971225521,32130.778254955752,34630.682693167546,34463.43499289346,34668.41540603426
1.143,32194.974995407407,32057.410551582427,32126.70227143501,34696.96989144691,34517.4845545674,34613.346041309866
1.144,32210.259933610178,32070.657498024833,32117.531308513346,34665.35599688291,34499.12809965927,34534.82120642508
1.145,32207.202945969628,32069.638502144648,32093.075407388904,34529.72219117282,34370.63291530235,34355.33586954557
1.146,32162.367127241487,32027.85967105706,32030.916658697617,34342.0784298897,34187.06836622103,34130.979198446184
1.147,32115.493316752974,31980.98586056855,31976.909877047812,34141.177228950706,33998.40480188746,33932.117603608094
1.148,32070.657498024833,31939.207029480964,31939.207029480964,33970.87011952526,33830.13729856292,33752.632266728586
1.149,32023.78368753632,31892.333218992455,31879.08627255005,33773.02832773762,33633.31530982573,33544.59244443643
1.15,31961.624938845034,31826.098486780425,31788.39563921358,33344.71104654788,33159.10689136566,32913.33435620679
1.151,31848.516396144496,31702.799985278038,31618.22332722268,32812.37385421206,32672.660836300172,32404.45263403136
1.152,31728.274882282665,31609.052364301016,31548.9316073701,32518.670575681957,32448.30416520079,32315.729768642064
1.153,31671.211112992303,31568.292529093615,31553.00759089084,32505.413136026087,32441.16554384763,32427.908104191752
1.154,31663.05914595082,31556.064578531394,31561.15955793232,32530.90821228738,32457.482392654856,32500.31412077383
1.155,31680.382075913967,31575.42550025491,31599.881401379353,32664.50241189656,32580.87856175952,32672.660836300172
1.156,31702.799985278038,31594.786421978424,31643.698224227308,32840.92833962471,32756.28468643722,32886.81947689504
1.157,31756.806766927846,31642.679228347122,31696.686009996927,33038.770131412355,32937.80962941763,33074.46323817816
1.158,31791.452626854134,31683.439063554524,31736.426849324143,33219.27527134232,33111.17614799443,33249.86936285587
1.159,31838.326437342646,31727.25588640248,31784.31965569284,33418.13686618041,33312.077348933424,33470.14682175345
1.16,31907.61815719523,31803.680577416355,31890.295227232084,33845.43434431969,33787.30557044395,34106.503925235345
1.161,32021.745695775953,31924.941087158375,32049.25858454095,34349.217051242864,34249.27635229859,34592.94998030083
1.162,32134.854238476488,32019.707704015582,32133.835242596302,34639.86092062161,34469.553811196165,34671.47481518562
1.163,32199.050978928142,32060.467539222984,32125.683275554824,34703.088709749616,34524.62317592056,34619.46485961258
1.164,32203.126962448885,32073.714485665387,32114.47432087279,34659.237178580195,34495.04888745746,34535.84100947553
1.165,32191.91800776685,32057.410551582427,32082.885448587054,34529.72219117282,34369.61311225189,34356.35567259602
1.166,32157.27214784056,32024.802683416507,32027.85967105706,34350.23685429331,34192.16738147329,34129.95939539573
1.167,32117.531308513346,31987.09983584966,31983.02385232892,34143.21683505161,34005.54342324062,33939.25622496125
1.168,32065.56251862391,31938.188033600778,31931.055062439485,33958.63248291984,33821.9788741593,33754.67187282949
1.169,32022.764691656135,31895.39020663301,31886.219243711344,33761.81049418265,33620.057870169854,33530.3152017301
1.17,31959.586947084666,31822.022503259686,31787.376643333395,33325.3347885893,33137.69102730617,32885.799673844595
1.171,31845.459408503943,31698.7240017573,31617.204331342495,32814.41346031297,32671.641033249725,32401.393224880005
1.172,31730.312874043033,31607.014372540645,31544.85562384936,32539.066636690994,32461.56160485666,32325.92779914658
1.173,31681.401071794153,31573.38750849454,31558.102570291765,32483.997271966604,32430.96751334311,32419.74967978814
1.174,31669.173121231932,31563.19754969269,31570.330520853986,32534.98742448919,32456.4625896044,32494.19530247112
1.175,31677.325088273414,31573.38750849454,31595.80541785861,32655.324184442492,32576.79934955771,32667.561821047915
1.176,31707.894964678962,31604.976380780277,31643.698224227308,32842.96794572562,32753.225277285863,32881.720461642784
1.177,31754.768775167475,31645.736215987676,31702.799985278038,33040.80973751326,32942.90864466989,33082.62166258178
1.178,31808.77555681728,31693.629022356374,31744.578816365625,33227.43369574593,33119.334572398046,33258.02778725948
1.179,31847.497400264314,31737.44584520433,31790.433630973952,33428.33489668492,33325.3347885893,33490.542882762486
1.18,31909.656148955597,31805.718569176726,31892.333218992455,33865.83040532873,33805.662025352074,34122.82077404257
1.181,32026.840675176878,31932.074058319668,32057.410551582427,34362.474490898734,34265.59320110582,34607.227223007154
1.182,32144.02520139815,32024.802683416507,32134.854238476488,34640.88072367206,34473.633023397975,34676.573830437876
1.183,32197.01298716778,32059.448543342798,32123.645283794453,34705.128315850525,34526.66278202146,34617.425253511676
1.184,32204.14595832907,32072.6954897852,32120.588296153895,34659.237178580195,34495.04888745746,34532.781600324175
1.185,32195.993991287593,32061.486535103166,32081.86645270687,34528.70238812237,34368.593309201446,34357.37547564648
1.186,32166.443110762222,32032.95465045799,32034.992642218356,34347.177445141955,34190.127775372384,34128.93959234528
1.187,32115.493316752974,31985.06184408929,31983.02385232892,34149.33565335432,34005.54342324062,33935.17701275945
1.188,32073.714485665387,31941.245021241335,31943.283013001703,33957.61267986939,33826.05808636111,33757.73128198084
1.189,32025.821679296692,31895.39020663301,31891.31422311227,33764.869903334,33627.19649152302,33534.39441393191
1.19,31968.75791000633,31829.155474420983,31786.35764745321,33314.116955034326,33132.592012053916,32885.799673844595
1.191,31840.364429103018,31696.686009996927,31613.128347821756,32811.354051161616,32668.58162409837,32393.23480047639
1.192,31722.160907001555,31602.938389019906,31538.741648568248,32532.947818388282,32458.502195705303,32326.947602197033
1.193,31673.249104752675,31568.292529093615,31558.102570291765,32485.01707501705,32426.888301141305,32417.710073687238
1.194,31669.173121231932,31559.12156617195,31574.406504374725,32529.888409236926,32456.4625896044,32502.35372687473
1.195,31676.306092393228,31567.27353321343,31590.710438457685,32671.641033249725,32584.957773961323,32670.62123019927
1.196,31706.87596879878,31600.900397259535,31645.736215987676,32834.80952132201,32752.20547423541,32885.799673844595
1.197,31752.730783407103,31644.717220107494,31695.667014116745,33034.690919210545,32934.75022026627,33075.48304122862
1.198,31798.58559801543,31682.42006767434,31738.464841084515,33217.23566524141,33109.136541893524,33251.90896895677
1.199,31845.459408503943,31728.274882282665,31794.50961449469,33418.13686618041,33320.23577333704,33485.44386751022
1.2,31912.713136596154,31804.69957329654,31896.409202513194,33852.57296567286,33794.444191797105,34114.66234963896
1.201,32027.85967105706,31930.0360665593,32053.334568061688,34357.37547564648,34256.41497365175,34599.06879860354
1.202,32137.911226117045,32019.707704015582,32122.626287914267,34635.7817084198,34469.553811196165,34669.43520908471
1.203,32187.842024246107,32054.353563941873,32127.721267315195,34691.87087619465,34516.46475151695,34613.346041309866
1.204,32204.14595832907,32066.581514504094,32108.36034559168,34649.03914807567,34486.890463053845,34523.60337287011
1.205,32192.937003647035,32058.429547462612,32082.885448587054,34523.60337287011,34362.474490898734,34343.09823294015
1.206,32159.31013960093,32023.78368753632,32026.840675176878,34336.97941463744,34180.949547918324,34125.88018319393
1.207,32111.41733323223,31978.94786880818,31970.7959017667,34152.395062505675,34005.54342324062,33934.157209708996
1.208,32070.657498024833,31946.34000064226,31931.055062439485,33962.711695121645,33826.05808636111,33755.69167587994
1.209,32022.764691656135,31897.42819839338,31882.1432601906,33752.632266728586,33620.057870169854,33535.41421698236
1.21,31951.434980043185,31815.908527978576,31780.2436721721,33314.116955034326,33126.473193751204,32874.581840289626
1.211,31836.28844558228,31691.591030596002,31619.242323102866,32801.156020657094,32658.383593593848,32388.135785224134
1.212,31728.274882282665,31603.95738490009,31538.741648568248,32523.769590934222,32454.4229835035,32325.92779914658
1.213,31668.154125351746,31567.27353321343,31553.00759089084,32480.937862815248,32419.74967978814,32416.690270636784
1.214,31664.078141831007,31559.12156617195,31561.15955793232,32537.027030590092,32457.482392654856,32501.333923824277
1.215,31676.306092393228,31572.368512614354,31602.938389019906,32664.50241189656,32580.87856175952,32669.601427148817
1.216,31707.894964678962,31599.881401379353,31638.603244826383,32845.00755182652,32759.344095588574,32879.68085554188
1.217,31750.692791646736,31641.660232466937,31695.667014116745,33033.6711161601,32934.75022026627,33071.403829026814
1.218,31796.547606255062,31684.45805943471,31734.388857563776,33226.41389269548,33118.31476934759,33260.06739336038
1.219,31842.402420863385,31729.29387816285,31791.452626854134,33432.41410888673,33325.3347885893,33489.52307971203
1.22,31911.69414071597,31806.737565056912,31896.409202513194,33855.632374824214,33797.50360094846,34118.74156184076
1.221,32023.78368753632,31924.941087158375,32046.20159690039,34359.41508174738,34262.53379195446,34606.2074199567
1.222,32131.79725083593,32016.650716375025,32122.626287914267,34632.72229926845,34466.49440204481,34666.375799933354
1.223,32186.82302836593,32054.353563941873,32128.74026319538,34692.8906792451,34513.40534236559,34608.24702605761
1.224,32200.069974808328,32065.56251862391,32106.322353831307,34646.99954197477,34486.890463053845,34524.62317592056
1.225,32187.842024246107,32053.334568061688,32078.80946506631,34524.62317592056,34362.474490898734,34347.177445141955
1.226,32158.291143720744,32017.66971225521,32024.802683416507,34335.959611586986,34178.909941817416,34121.80097099212
1.227,32111.41733323223,31975.890881167627,31974.87188528744,34136.07821369844,33993.305786635196,33929.05819445674
1.228,32063.524526863537,31934.11205008004,31925.96008303856,33950.47405851622,33813.82044975569,33746.513448425874
1.229,32013.59372873447,31888.257235471712,31876.02928490949,33747.53325147633,33610.87964271579,33522.15677732649
1.23,31943.283013001703,31808.77555681728,31771.072709250435,33309.01793978207,33123.41378459985,32871.52243113827
1.231,31833.23145794172,31684.45805943471,31603.95738490009,32805.235232858904,32664.50241189656,32398.333815728656
1.232,31719.103919360998,31597.84340961898,31536.70365680788,32525.809197035123,32453.403180453046,32323.888193045677
1.233,31670.192117112118,31564.216545572875,31550.96959913047,32481.957665865695,32422.809088939495,32416.690270636784
1.234,31666.11613359138,31557.08357441158,31570.330520853986,32541.106242791895,32459.521998755758,32497.254711622474
1.235,31677.325088273414,31566.254537333247,31591.72943433787,32665.522214947014,32585.977577011778,32678.779654602884
1.236,31704.83797703841,31596.824413738796,31635.546257185826,32840.92833962471,32754.245080336317,32889.8788860464
1.237,31748.654799886364,31643.698224227308,31700.76199351767,33038.770131412355,32938.82943246808,33079.56225343043
1.238,31798.58559801543,31684.45805943471,31738.464841084515,33230.49310489729,33121.37417849895,33255.98818115858
1.239,31846.47840438413,31729.29387816285,31791.452626854134,33426.29529058402,33323.29518248839,33483.40426140932
1.24,31911.69414071597,31804.69957329654,31886.219243711344,33854.61257177376,33799.54320704936,34126.89998624438
1.241,32019.707704015582,31924.941087158375,32058.429547462612,34356.35567259602,34255.395170601296,34597.02919250264
1.242,32135.873234356673,32013.59372873447,32121.60729203408,34636.80151147026,34467.51420509526,34669.43520908471
1.243,32184.785036605557,32050.27758042113,32118.55030439353,34695.95008839646,34520.54396371875,34614.36584436032
1.244,32199.050978928142,32063.524526863537,32108.36034559168,34652.09855722703,34484.850856952944,34520.54396371875
1.245,32190.899011886664,32056.39155570224,32085.942436227608,34524.62317592056,34362.474490898734,34344.1180359906
1.246,32157.27214784056,32019.707704015582,32023.78368753632,34333.920005486085,34178.909941817416,34121.80097099212
1.247,32109.379341471864,31976.909877047812,31970.7959017667,34135.058410647995,33992.28598358475,33925.99878530538
1.248,32063.524526863537,31932.074058319668,31926.979078918743,33953.53346766758,33820.95907110885,33756.71147893039
1.249,32016.650716375025,31890.295227232084,31877.048280789677,33746.513448425874,33611.89944576624,33526.23598952829
1.25,31949.396988282813,31810.81354857765,31770.05371337025,33311.05754588298,33124.4335876503,32870.502628087816
1.251,31833.23145794172,31688.53404295545,31613.128347821756,32800.13621760665,32659.403396644302,32390.175391325036
1.252,31721.14191112137,31597.84340961898,31532.62767328714,32519.69037873241,32447.284362150334,32320.82878389432
1.253,31664.078141831007,31561.15955793232,31548.9316073701,32481.957665865695,32421.78928588904,32414.650664535882
1.254,31663.05914595082,31550.96959913047,31567.27353321343,32538.046833640547,32458.502195705303,32498.27451467293
1.255,31680.382075913967,31571.34951673417,31597.84340961898,32669.601427148817,32589.036986163133,32680.819260703793
1.256,31705.856972918595,31597.84340961898,31637.584248946197,32845.00755182652,32756.28468643722,32884.77987079414
1.257,31747.63580400618,31642.679228347122,31698.7240017573,33037.7503283619,32936.78982636718,33073.443435127716
1.258,31797.566602135244,31684.45805943471,31738.464841084515,33224.374286594575,33117.29496629714,33257.00798420903
1.259,31843.42141674357,31729.29387816285,31792.47162273432,33425.275487533574,33322.275379437946,33490.542882762486
1.26,31911.69414071597,31808.77555681728,31898.44719427356,33859.71158702602,33806.68182840253,34131.99900149664
1.261,32025.821679296692,31929.017070679114,32058.429547462612,34364.514096999636,34262.53379195446,34601.10840470444
1.262,32133.835242596302,32012.574732854286,32118.55030439353,34637.821314520705,34468.53400814572,34664.33619383245
1.263,32190.899011886664,32053.334568061688,32121.60729203408,34689.831270093746,34512.38553931514,34609.266829108055
1.264,32201.088970688514,32064.543522743723,32110.39833735205,34654.13816332794,34486.890463053845,34524.62317592056
