time,CH0_hat1,CH0_hat2
1.2700,32505,34282
1.2710,32495,34236
1.2720,32474,34180
1.2730,32475,34129
1.2740,32457,34068
1.2750,32432,33849
1.2760,32387,33630
1.2770,32324,33491
1.2780,32310,33477
1.2790,32307,33496
1.2800,32311,33544
1.2810,32311,33591
1.2820,32336,33631
1.2830,32347,33688
1.2840,32340,33745
1.2850,32379,33938
1.2860,32433,34173
1.2870,32475,34304
1.2880,32496,34332
1.2890,32494,34333
1.2900,32502,34276
1.2910,32482,34240
1.2920,32476,34180
1.2930,32463,34134
1.2940,32457,34070
1.2950,32433,33872
1.2960,32385,33633
1.2970,32331,33502
1.2980,32312,33437
1.2990,32316,33492
1.3000,32317,33538
1.3010,32329,33581
1.3020,32341,33629
1.3030,32342,33692
1.3040,32363,33738
1.3050,32380,33944
1.3060,32429,34165
1.3070,32480,34307
1.3080,32487,34333
1.3090,32505,34312
1.3100,32502,34289
1.3110,32487,34228
1.3120,32481,34175
1.3130,32462,34122
1.3140,32466,34056
1.3150,32440,33862
1.3160,32386,33618
1.3170,32342,33488
1.3180,32324,33461
1.3190,32311,33492
1.3200,32322,33537
1.3210,32330,33582
1.3220,32337,33628
1.3230,32346,33684
1.3240,32361,33730
1.3250,32376,33946
1.3260,32427,34170
1.3270,32489,34301
1.3280,32511,34331
1.3290,32497,34324
1.3300,32501,34283
1.3310,32487,34229
1.3320,32478,34176
1.3330,32483,34095
1.3340,32486,33996
1.3350,32475,33840
1.3360,32402,33586
1.3370,32348,33473
1.3380,32331,33408
1.3390,32330,33490
1.3400,32329,33541
1.3410,32329,33583
1.3420,32353,33634
1.3430,32338,33683
1.3440,32353,33738
1.3450,32372,33947
1.3460,32430,34179
1.3470,32473,34300
1.3480,32528,34297
1.3490,32524,34282
1.3500,32509,34270
1.3510,32507,34217
1.3520,32499,34158
1.3530,32488,34083
1.3540,32473,34061
1.3550,32452,33846
1.3560,32398,33561
1.3570,32375,33474
1.3580,32319,33444
1.3590,32322,33477
1.3600,32324,33530
1.3610,32337,33571
1.3620,32345,33628
1.3630,32354,33666
1.3640,32354,33732
1.3650,32380,33949
1.3660,32431,34180
1.3670,32481,34305
1.3680,32502,34318
1.3690,32510,34321
1.3700,32511,34266
1.3710,32493,34191
1.3720,32474,34174
1.3730,32469,34119
1.3740,32468,34057
1.3750,32445,33846
1.3760,32397,33610
1.3770,32353,33480
1.3780,32331,33453
1.3790,32331,33484
1.3800,32321,33538
1.3810,32327,33543
1.3820,32344,33627
1.3830,32350,33684
1.3840,32363,33730
1.3850,32391,33912
1.3860,32441,34185
1.3870,32483,34302
1.3880,32508,34341
1.3890,32508,34313
1.3900,32508,34287
1.3910,32496,34209
1.3920,32485,34179
1.3930,32478,34119
1.3940,32476,34054
1.3950,32443,33844
1.3960,32388,33611
1.3970,32341,33436
1.3980,32325,33459
1.3990,32332,33493
1.4000,32330,33531
1.4010,32341,33583
1.4020,32347,33600
1.4030,32354,33686
1.4040,32371,33735
1.4050,32397,33949
1.4060,32435,34182
1.4070,32486,34312
1.4080,32505,34334
1.4090,32507,34321
1.4100,32507,34217
1.4110,32499,34232
1.4120,32480,34131
1.4130,32484,34083
1.4140,32474,34012
1.4150,32443,33853
1.4160,32383,33620
1.4170,32342,33484
1.4180,32324,33422
1.4190,32323,33497
1.4200,32321,33539
1.4210,32339,33584
1.4220,32351,33585
1.4230,32355,33685
1.4240,32356,33741
1.4250,32382,33948
1.4260,32433,34189
1.4270,32482,34316
1.4280,32501,34326
1.4290,32502,34311
1.4300,32508,34278
1.4310,32502,34220
1.4320,32483,34181
1.4330,32468,34110
1.4340,32461,34076
1.4350,32430,33855
1.4360,32380,33588
1.4370,32327,33491
1.4380,32309,33482
1.4390,32313,33503
1.4400,32326,33477
1.4410,32342,33582
1.4420,32348,33635
1.4430,32365,33680
1.4440,32367,33697
1.4450,32392,33964
1.4460,32441,34179
1.4470,32488,34313
1.4480,32507,34285
1.4490,32510,34324
1.4500,32498,34272
1.4510,32486,34233
1.4520,32479,34179
1.4530,32476,34069
1.4540,32468,34066
1.4550,32435,33845
1.4560,32396,33602
1.4570,32353,33481
1.4580,32326,33465
1.4590,32329,33497
1.4600,32324,33542
1.4610,32332,33586
1.4620,32335,33634
1.4630,32349,33637
1.4640,32360,33745
1.4650,32384,33960
1.4660,32441,34135
1.4670,32488,34315
1.4680,32497,34327
1.4690,32499,34327
1.4700,32503,34269
1.4710,32486,34191
1.4720,32479,34180
1.4730,32471,34117
1.4740,32467,34053
1.4750,32440,33834
1.4760,32379,33615
1.4770,32334,33441
1.4780,32312,33469
1.4790,32324,33507
1.4800,32312,33536
1.4810,32343,33563
1.4820,32346,33641
1.4830,32344,33682
1.4840,32347,33744
1.4850,32386,33964
1.4860,32445,34188
1.4870,32484,34311
1.4880,32507,34340
1.4890,32498,34327
1.4900,32491,34277
1.4910,32491,34214
1.4920,32469,34101
1.4930,32500,34072
1.4940,32451,34056
1.4950,32435,33830
1.4960,32385,33544
1.4970,32339,33482
1.4980,32322,33466
1.4990,32314,33510
1.5000,32308,33535
1.5010,32318,33596
1.5020,32335,33648
1.5030,32341,33695
1.5040,32351,33742
1.5050,32383,33935
1.5060,32434,34195
1.5070,32477,34312
1.5080,32489,34337
1.5090,32495,34326
1.5100,32487,34272
1.5110,32480,34229
1.5120,32478,34106
1.5130,32472,34065
1.5140,32466,34060
1.5150,32429,33835
1.5160,32375,33599
1.5170,32331,33477
1.5180,32314,33439
1.5190,32306,33499
1.5200,32317,33481
1.5210,32325,33589
1.5220,32343,33630
1.5230,32349,33662
1.5240,32362,33743
1.5250,32382,33969
1.5260,32420,34192
1.5270,32478,34334
1.5280,32488,34339
1.5290,32506,34328
1.5300,32505,34274
1.5310,32484,34233
1.5320,32469,34181
1.5330,32466,34087
1.5340,32472,34047
1.5350,32432,33814
1.5360,32383,33592
1.5370,32345,33423
1.5380,32326,33398
1.5390,32333,33475
1.5400,32319,33548
1.5410,32327,33583
1.5420,32338,33575
1.5430,32345,33695
1.5440,32371,33739
1.5450,32387,33963
1.5460,32443,34174
1.5470,32472,34325
1.5480,32493,34277
1.5490,32494,34329
1.5500,32493,34305
1.5510,32430,34220
1.5520,32474,34181
1.5530,32476,34119
1.5540,32470,34057
1.5550,32436,33804
1.5560,32378,33602
1.5570,32344,33481
1.5580,32321,33465
1.5590,32330,33497
1.5600,32320,33543
1.5610,32332,33585
1.5620,32347,33636
1.5630,32350,33697
1.5640,32355,33753
1.5650,32383,33969
1.5660,32434,34208
1.5670,32486,34320
1.5680,32497,34296
1.5690,32502,34324
1.5700,32504,34274
1.5710,32494,34230
1.5720,32470,34174
1.5730,32465,34130
1.5740,32453,34013
1.5750,32424,33835
1.5760,32373,33606
1.5770,32331,33463
1.5780,32323,33409
1.5790,32332,33491
1.5800,32314,33545
1.5810,32327,33595
1.5820,32337,33640
1.5830,32340,33692
1.5840,32360,33740
1.5850,32382,33975
1.5860,32432,34186
1.5870,32498,34320
1.5880,32503,34284
1.5890,32505,34327
1.5900,32498,34268
1.5910,32491,34198
1.5920,32480,34176
1.5930,32474,34112
1.5940,32462,34033
1.5950,32433,33833
1.5960,32374,33595
1.5970,32336,33439
1.5980,32324,33445
1.5990,32319,33503
1.6000,32329,33485
1.6010,32342,33526
1.6020,32379,33644
1.6030,32352,33703
1.6040,32349,33751
1.6050,32386,33960
1.6060,32426,34209
1.6070,32474,34283
1.6080,32494,34296
1.6090,32494,34321
1.6100,32498,34275
1.6110,32495,34223
1.6120,32477,34182
1.6130,32461,34108
1.6140,32461,34011
1.6150,32440,33794
1.6160,32377,33589
1.6170,32334,33480
1.6180,32324,33460
1.6190,32319,33493
1.6200,32317,33536
1.6210,32330,33598
1.6220,32340,33581
1.6230,32358,33695
1.6240,32366,33707
1.6250,32387,33980
1.6260,32449,34199
1.6270,32489,34308
1.6280,32510,34336
1.6290,32502,34265
1.6300,32512,34263
1.6310,32493,34228
1.6320,32484,34170
1.6330,32471,34118
1.6340,32462,34057
1.6350,32435,33825
1.6360,32376,33583
1.6370,32339,33482
1.6380,32317,33464
1.6390,32324,33457
1.6400,32319,33544
1.6410,32336,33593
1.6420,32340,33635
1.6430,32353,33703
1.6440,32358,33755
1.6450,32390,33975
1.6460,32447,34215
1.6470,32489,34293
1.6480,32505,34332
1.6490,32512,34332
1.6500,32504,34275
1.6510,32493,34229
1.6520,32487,34171
1.6530,32473,34083
1.6540,32468,34063
1.6550,32435,33792
1.6560,32380,33588
1.6570,32331,33473
1.6580,32317,33470
1.6590,32325,33497
1.6600,32330,33550
1.6610,32332,33582
1.6620,32347,33616
1.6630,32347,33679
1.6640,32364,33702
1.6650,32389,33972
1.6660,32438,34204
1.6670,32484,34324
1.6680,32501,34336
1.6690,32504,34317
1.6700,32501,34263
1.6710,32491,34228
1.6720,32480,34181
1.6730,32469,34123
1.6740,32459,34058
1.6750,32433,33819
1.6760,32378,33578
1.6770,32342,33412
1.6780,32327,33465
1.6790,32318,33497
1.6800,32322,33543
1.6810,32342,33583
1.6820,32345,33643
1.6830,32359,33678
1.6840,32361,33747
1.6850,32390,33985
1.6860,32445,34207
1.6870,32491,34262
1.6880,32494,34324
1.6890,32507,34304
1.6900,32501,34274
1.6910,32492,34219
1.6920,32482,34171
1.6930,32474,34109
1.6940,32470,34039
1.6950,32437,33802
1.6960,32378,33573
1.6970,32335,33419
1.6980,32317,33476
1.6990,32323,33487
1.7000,32320,33537
1.7010,32344,33591
1.7020,32346,33630
1.7030,32356,33656
1.7040,32372,33752
1.7050,32391,33934
1.7060,32441,34205
1.7070,32489,34301
1.7080,32501,34323
1.7090,32505,34273
1.7100,32502,34268
1.7110,32482,34181
1.7120,32480,34167
1.7130,32466,34116
1.7140,32455,34053
1.7150,32415,33820
1.7160,32362,33584
1.7170,32319,33479
1.7180,32307,33478
1.7190,32313,33497
1.7200,32319,33548
1.7210,32335,33598
1.7220,32343,33638
1.7230,32349,33696
1.7240,32365,33745
1.7250,32391,33986
1.7260,32445,34209
1.7270,32480,34323
1.7280,32493,34330
1.7290,32497,34317
1.7300,32500,34272
1.7310,32486,34218
1.7320,32473,34163
1.7330,32467,34092
1.7340,32454,34044
1.7350,32426,33807
1.7360,32374,33576
1.7370,32337,33478
1.7380,32314,33474
1.7390,32319,33494
1.7400,32327,33544
1.7410,32328,33586
1.7420,32341,33598
1.7430,32355,33671
1.7440,32362,33747
1.7450,32389,33988
1.7460,32450,34197
1.7470,32476,34324
1.7480,32486,34327
1.7490,32488,34327
1.7500,32488,34268
1.7510,32466,34222
1.7520,32465,34171
1.7530,32450,34113
1.7540,32452,34053
1.7550,32408,33812
1.7560,32374,33574
1.7570,32332,33469
1.7580,32314,33473
1.7590,32311,33465
1.7600,32312,33537
1.7610,32331,33594
1.7620,32338,33638
1.7630,32350,33689
1.7640,32363,33753
1.7650,32384,33993
1.7660,32428,34228
1.7670,32471,34319
1.7680,32487,34325
1.7690,32488,34328
1.7700,32489,34266
1.7710,32479,34210
1.7720,32465,34174
1.7730,32459,34109
1.7740,32442,34046
1.7750,32421,33805
1.7760,32367,33572
1.7770,32326,33469
1.7780,32302,33476
1.7790,32313,33487
1.7800,32307,33550
1.7810,32323,33586
1.7820,32328,33631
1.7830,32347,33686
1.7840,32359,33746
1.7850,32380,33991
1.7860,32433,34221
1.7870,32478,34312
1.7880,32496,34320
1.7890,32493,34322
1.7900,32492,34259
1.7910,32485,34205
1.7920,32472,34171
1.7930,32463,34110
1.7940,32452,34045
1.7950,32424,33793
1.7960,32364,33580
1.7970,32333,33471
1.7980,32312,33464
1.7990,32318,33485
1.8000,32322,33539
1.8010,32335,33579
1.8020,32340,33639
1.8030,32349,33686
1.8040,32349,33750
1.8050,32390,33991
1.8060,32439,34211
1.8070,32473,34313
1.8080,32500,34325
1.8090,32497,34306
1.8100,32495,34265
1.8110,32488,34205
1.8120,32472,34158
1.8130,32466,34104
1.8140,32451,34043
1.8150,32421,33788
1.8160,32377,33566
1.8170,32331,33466
1.8180,32317,33461
1.8190,32319,33486
1.8200,32328,33530
1.8210,32338,33572
1.8220,32350,33630
1.8230,32360,33683
1.8240,32370,33743
1.8250,32392,33989
1.8260,32446,34210
1.8270,32486,34304
1.8280,32491,34314
1.8290,32492,34315
1.8300,32491,34184
1.8310,32506,34156
1.8320,32492,34102
1.8330,32484,34036
1.8340,32476,34036
1.8350,32413,33787
1.8360,32367,33559
1.8370,32327,33466
1.8380,32310,33467
1.8390,32314,33489
1.8400,32317,33537
1.8410,32323,33580
1.8420,32352,33594
1.8430,32359,33667
1.8440,32376,33736
1.8450,32412,33978
1.8460,32459,34195
1.8470,32498,34300
1.8480,32508,34313
1.8490,32515,34294
1.8500,32508,34254
1.8510,32498,34198
1.8520,32490,34150
1.8530,32478,34087
1.8540,32468,33985
1.8550,32436,33788
1.8560,32378,33556
1.8570,32336,33451
1.8580,32318,33455
1.8590,32318,33490
1.8600,32332,33543
1.8610,32338,33584
1.8620,32341,33630
1.8630,32356,33682
1.8640,32368,33680
1.8650,32392,33976
1.8660,32445,34211
1.8670,32487,34307
1.8680,32504,34320
1.8690,32502,34305
1.8700,32508,34201
1.8710,32497,34202
1.8720,32473,34153
1.8730,32471,34088
1.8740,32463,34033
1.8750,32428,33776
1.8760,32380,33553
1.8770,32340,33453
1.8780,32324,33434
1.8790,32321,33481
1.8800,32333,33501
1.8810,32345,33589
1.8820,32352,33591
1.8830,32361,33689
1.8840,32363,33738
1.8850,32393,33981
1.8860,32452,34216
1.8870,32489,34310
1.8880,32507,34315
1.8890,32510,34292
1.8900,32510,34170
1.8910,32519,34199
1.8920,32478,34156
1.8930,32469,34105
1.8940,32460,34040
1.8950,32426,33790
1.8960,32370,33562
1.8970,32336,33460
1.8980,32318,33470
1.8990,32323,33476
1.9000,32333,33511
1.9010,32342,33581
1.9020,32350,33624
1.9030,32365,33638
1.9040,32366,33750
1.9050,32398,34004
1.9060,32450,34223
1.9070,32501,34311
1.9080,32512,34306
1.9090,32506,34308
1.9100,32508,34251
1.9110,32491,34168
1.9120,32490,34155
1.9130,32484,34097
1.9140,32461,34002
1.9150,32435,33782
1.9160,32381,33538
1.9170,32339,33456
1.9180,32329,33465
1.9190,32322,33488
1.9200,32324,33545
1.9210,32328,33590
1.9220,32347,33636
1.9230,32354,33690
1.9240,32363,33754
1.9250,32392,34009
1.9260,32455,34228
1.9270,32492,34277
1.9280,32500,34314
1.9290,32509,34306
1.9300,32497,34258
1.9310,32487,34208
1.9320,32474,34158
1.9330,32472,34095
1.9340,32453,34040
1.9350,32424,33781
1.9360,32369,33556
1.9370,32339,33431
1.9380,32300,33452
1.9390,32292,33475
1.9400,32298,33531
1.9410,32308,33590
1.9420,32326,33644
1.9430,32337,33679
1.9440,32342,33750
1.9450,32380,34015
1.9460,32440,34207
1.9470,32485,34318
1.9480,32498,34325
1.9490,32494,34318
1.9500,32500,34249
1.9510,32488,34205
1.9520,32481,34151
1.9530,32456,34108
1.9540,32455,34037
1.9550,32415,33775
1.9560,32372,33550
1.9570,32318,33451
1.9580,32321,33466
1.9590,32307,33497
1.9600,32319,33543
1.9610,32326,33583
1.9620,32334,33635
1.9630,32336,33689
1.9640,32348,33764
1.9650,32382,33998
1.9660,32425,34224
1.9670,32478,34327
1.9680,32494,34330
1.9690,32485,34313
1.9700,32492,34258
1.9710,32477,34200
1.9720,32467,34156
1.9730,32462,34111
1.9740,32445,34028
1.9750,32414,33774
1.9760,32369,33564
1.9770,32331,33463
1.9780,32301,33463
1.9790,32315,33491
1.9800,32323,33542
1.9810,32321,33580
1.9820,32340,33633
1.9830,32349,33683
1.9840,32364,33760
1.9850,32387,34001
1.9860,32437,34218
1.9870,32484,34318
1.9880,32499,34313
1.9890,32496,34300
1.9900,32498,34255
1.9910,32479,34186
1.9920,32469,34144
1.9930,32466,34106
1.9940,32451,34018
1.9950,32421,33766
1.9960,32372,33556
1.9970,32331,33454
1.9980,32311,33455
1.9990,32326,33482
2.0000,32327,33537
